Speed,q
1001,29.92
975,41.10
994,52.10
989,59.16
991,64.69
997,70.02
984,73.78
1002,77.33
995,80.82
999,84.78
1006,87.63
1003,91.86
1013,95.74
1009,99.88
1017,104.13
1020,107.44
1020,111.68
1026,115.27
1030,118.76
1035,122.08
1037,125.99
1046,128.01
1044,124.70
1047,118.51
1060,114.50
1059,110.90
1059,105.31
1063,99.42
1067,94.67
1071,90.50
1073,86.87
1075,83.23
1078,80.32
1080,77.63
1080,74.94
1084,72.97
1087,71.28
1087,70.20
1090,68.96
1091,67.51
1095,66.51
1098,65.60
1095,64.94
1100,64.32
1102,63.73
1099,63.31
1104,62.61
1104,61.70
1104,61.00
1109,60.39
1107,59.91
1111,59.54
1112,59.16
1110,58.98
1114,58.79
1114,58.58
1115,58.47
1119,58.29
1115,58.22
1117,58.20
1121,58.06
1120,57.96
1122,57.88
1120,57.81
1122,57.83
1129,57.67
1125,57.51
1128,57.47
1132,57.30
1128,57.19
1135,57.15
1135,56.95
1134,56.83
1138,56.72
1132,56.63
1138,56.64
1143,56.46
1137,56.33
1141,56.29
1141,56.18
1143,56.13
1146,56.01
1142,55.88
1148,55.87
1148,55.74
1144,55.65
1150,55.65
1151,55.90
1151,56.61
1151,57.26
1150,57.79
1158,58.14
1156,58.25
1156,58.39
1160,58.44
1158,58.45
1159,58.54
1158,58.56
1159,58.67
1165,58.82
1161,59.19
1164,59.78
1168,60.21
1164,60.83
1169,61.56
1169,62.15
1173,62.55
1174,62.69
1169,62.87
1179,62.95
1179,62.87
1175,62.91
1181,62.90
1181,62.82
1184,62.78
1181,62.74
1182,62.78
1189,62.65
1185,62.51
1187,62.39
1190,62.11
1189,61.92
1193,61.71
1190,61.56
1194,61.50
1198,61.30
1194,61.12
1197,60.87
1199,60.42
1202,60.00
1201,59.72
1201,59.58
1207,59.31
1203,59.02
1206,58.79
1210,58.38
1208,57.96
1209,57.40
1206,56.82
1212,56.27
1213,55.63
1208,55.21
1215,54.51
1212,53.63
1215,53.04
1217,52.50
1215,52.18
1219,51.86
1214,51.57
1219,51.48
1219,51.29
1219,51.19
1223,50.99
1220,50.75
1224,50.58
1222,50.37
1223,50.24
1224,49.86
1222,49.47
1226,49.13
1223,48.75
1227,48.43
1226,48.00
1221,47.82
1231,47.86
1229,48.13
1228,48.84
1227,49.71
1227,51.21
1236,53.33
1227,55.49
1230,57.30
1235,58.65
1234,59.98
1238,61.12
1232,62.15
1238,63.30
1241,64.32
1236,65.62
1241,66.77
1242,67.47
1245,67.97
1242,68.29
1245,68.57
1250,68.54
1247,68.55
1251,68.53
1252,68.44
1255,68.35
1252,68.15
1253,68.04
1258,67.79
1255,67.54
1260,67.22
1256,66.87
1259,66.72
1262,66.43
1261,66.18
1265,65.92
1263,65.72
1268,65.49
1267,65.15
1267,64.99
1270,64.82
1269,64.68
1274,64.42
1269,64.21
1273,64.08
1276,63.65
1273,63.36
1275,63.18
1275,62.98
1278,62.81
1276,62.62
1278,62.53
1280,62.39
1278,62.30
1281,62.21
1282,62.09
1282,61.98
1280,61.92
1283,61.90
1286,61.78
1285,61.65
1284,61.56
1286,61.54
1292,61.39
1287,61.20
1286,61.20
1289,61.17
1292,61.05
1291,60.79
1289,60.60
1292,60.47
1290,60.30
1293,60.19
1292,60.03
1294,59.96
1298,59.79
1294,59.62
1293,59.58
1294,59.59
1298,59.55
1298,59.53
1296,59.65
1295,59.77
1300,60.09
1306,60.42
1304,60.42
1305,60.24
1296,60.07
1295,60.08
1303,59.99
1302,59.79
1300,59.69
1298,59.73
1301,59.91
1304,60.11
1303,60.35
1301,60.58
1304,60.72
1307,60.73
1304,60.74
1301,60.84
1303,60.93
1309,60.84
1305,60.70
1303,60.75
1306,60.80
1310,60.91
1310,61.11
1305,61.41
1308,61.69
1308,61.76
1309,61.83
1308,61.88
1307,61.96
1310,61.98
1309,61.97
1310,61.99
1309,61.99
1311,61.97
1311,61.92
1309,61.97
1312,62.00
1315,61.86
1311,61.74
1310,61.76
1315,61.71
1316,61.55
1314,61.47
1310,61.56
1313,61.69
1317,61.63
1316,61.51
1314,61.38
1311,61.34
1316,61.29
1315,61.13
1316,61.06
1317,60.87
1316,60.64
1315,60.51
1316,60.45
1320,60.32
1317,60.08
1318,59.88
1318,59.67
1319,59.53
1321,59.28
1318,58.97
1315,58.54
1318,57.87
1321,57.02
1315,55.62
1313,53.20
1315,50.28
1318,47.93
1315,46.19
1311,44.61
1312,43.02
1313,41.58
1315,39.95
1308,38.06
1309,36.40
1308,34.90
1306,33.58
1309,32.18
1306,30.32
1304,28.31
1302,26.47
1300,24.99
1298,23.96
1297,23.34
1295,22.92
1294,22.63
1296,22.46
1291,22.30
1286,22.41
1284,22.67
1285,22.84
1284,22.78
1277,22.11
1274,21.06
1274,20.26
1272,19.70
1271,19.33
1271,19.10
1268,18.95
1265,19.03
1264,19.20
1264,19.35
1261,19.49
1256,19.75
1258,20.11
1260,20.20
1253,20.32
1253,20.67
1252,20.91
1248,21.13
1247,21.44
1248,21.72
1246,21.91
1242,22.15
1243,22.44
1242,22.64
1239,22.89
1236,23.48
1238,24.83
1237,27.37
1231,30.62
1236,34.38
1233,38.28
1226,41.94
1229,44.98
1229,46.93
1235,48.49
1231,49.70
1228,50.88
1227,51.94
1225,52.80
1230,53.50
1225,54.16
1227,55.30
1229,56.59
1227,57.84
1229,58.99
1224,60.26
1230,61.50
1230,62.68
1228,64.00
1228,65.11
1229,65.99
1235,66.43
1228,66.64
1231,66.96
1232,67.19
1232,67.33
1235,67.33
1231,67.41
1238,67.40
1233,67.31
1233,67.42
1236,67.33
1233,67.37
1238,67.33
1233,67.30
1239,67.40
1240,67.24
1236,67.26
1243,67.21
1237,67.26
1241,67.66
1239,68.13
1239,68.60
1243,68.79
1238,69.04
1246,69.18
1243,69.16
1241,69.27
1242,69.24
1241,69.38
1248,69.40
1241,69.42
1244,69.68
1244,69.77
1246,69.94
1248,69.90
1240,70.00
1247,70.17
1245,70.12
1245,70.20
1248,70.15
1245,70.21
1252,70.11
1244,70.04
1247,70.17
1249,70.03
1249,70.01
1255,69.83
1249,69.74
1257,69.68
1252,69.52
1252,69.60
1257,69.39
1253,69.32
1261,69.22
1254,69.11
1261,69.10
1262,68.80
1259,68.74
1263,68.65
1260,68.69
1268,68.82
1265,68.84
1264,69.15
1265,69.50
1264,70.11
1272,71.07
1266,72.17
1273,73.31
1274,74.26
1273,75.28
1276,76.38
1273,77.56
1281,78.54
1276,79.17
1279,79.79
1280,80.16
1281,80.47
1285,80.76
1281,80.92
1288,81.06
1285,81.04
1287,81.10
1289,81.07
1290,81.01
1294,80.95
1290,80.86
1298,80.84
1298,80.67
1298,80.53
1299,80.44
1301,80.37
1303,80.27
1301,80.42
1305,81.33
1307,83.06
1311,85.45
1308,88.18
1313,90.94
1318,93.63
1317,96.26
1318,98.46
1318,100.11
1326,101.17
1323,101.89
1325,102.52
1329,102.92
1331,103.16
1334,103.27
1332,103.39
1339,103.40
1340,103.37
1342,103.34
1342,103.29
1346,103.25
1349,97.14
1348,77.04
1400,53.15
1477,37.21
1525,25.60
1542,16.56
1538,10.55
1516,6.55
1481,2.52
1440,0.00
1399,0.00
1359,0.00
1319,0.00
1281,0.00
1245,0.00
1209,0.00
1174,0.00
1141,0.00
1105,0.00
1038,0.52
954,5.73
942,17.33
989,30.73
963,42.87
950,50.83
956,54.12
952,55.97
956,57.47
951,59.45
953,62.18
951,63.72
954,65.52
948,68.49
953,71.25
950,73.39
954,75.72
949,78.21
954,80.60
952,83.17
954,85.56
953,87.70
954,90.22
956,93.10
956,95.74
958,98.20
957,100.83
958,103.82
959,106.27
958,108.72
959,111.14
960,113.84
962,116.22
962,118.33
965,120.83
966,123.49
966,125.78
969,128.19
971,130.96
974,133.14
974,134.04
976,134.10
977,134.10
979,134.12
981,134.15
981,134.14
983,134.17
985,134.20
987,134.22
987,134.23
990,134.24
992,134.26
994,134.29
996,134.34
996,134.34
998,134.37
1000,134.38
1003,134.41
1003,134.43
1005,134.44
1007,134.45
1009,133.58
1009,130.81
1011,127.24
1012,123.84
1014,120.96
1016,118.79
1017,116.85
1019,115.08
1019,113.69
1019,111.36
1020,108.58
1023,106.36
1022,104.44
1024,103.28
1024,102.39
1025,101.78
1026,101.26
1027,100.94
1028,100.70
1029,100.62
1030,100.62
1030,100.74
1031,101.10
1032,101.67
1034,102.10
1033,102.48
1034,102.81
1035,102.99
1038,103.12
1037,103.20
1037,103.26
1038,103.46
1039,104.02
1040,104.94
1042,105.71
1043,106.24
1044,106.79
1044,107.06
1045,107.30
1047,107.51
1047,107.65
1049,107.72
1050,107.75
1052,107.74
1049,107.81
1052,107.83
1055,107.79
1057,107.76
1056,107.77
1057,107.76
1058,107.74
1058,107.70
1058,107.68
1060,107.62
1061,107.54
1061,107.22
1062,106.66
1064,105.98
1065,105.20
1065,104.61
1066,104.10
1067,103.72
1068,103.42
1068,103.27
1070,103.08
1071,102.85
1072,102.60
1072,102.38
1074,102.19
1075,102.06
1076,101.69
1075,100.79
1076,99.67
1078,98.50
1078,97.18
1078,95.87
1079,94.64
1080,93.86
1081,93.22
1081,92.66
1082,92.30
1082,91.99
1083,91.81
1083,91.72
1084,91.61
1084,91.43
1085,91.27
1085,91.16
1087,91.07
1087,90.98
1087,90.74
1087,90.10
1087,89.10
1089,87.96
1090,86.62
1089,84.07
1089,80.34
1089,75.97
1090,71.52
1089,67.73
1090,65.00
1089,61.93
1089,58.39
1087,55.76
1087,53.47
1088,51.60
1088,50.49
1086,49.25
1086,47.74
1086,46.72
1085,46.00
1084,45.46
1085,45.10
1085,44.67
1082,44.17
1081,43.93
1080,43.80
1080,43.65
1081,43.59
1080,43.35
1079,42.83
1079,41.99
1078,41.19
1078,40.44
1076,39.62
1075,38.80
1074,38.01
1073,37.41
1074,36.91
1075,36.51
1072,36.28
1071,36.14
1071,36.07
1072,36.00
1071,35.96
1070,35.95
1069,35.93
1069,35.86
1067,35.81
1067,35.76
1066,35.62
1066,35.47
1064,35.41
1065,35.39
1065,35.34
1064,35.28
1061,35.31
1062,35.36
1061,35.36
1060,35.34
1058,35.25
1059,35.09
1059,34.94
1058,34.88
1057,34.80
1057,34.72
1057,34.70
1057,34.72
1056,34.72
1055,34.73
1054,34.72
1054,34.77
1054,34.81
1053,34.84
1052,34.88
1052,34.93
1052,34.95
1050,35.00
1050,35.04
1050,35.01
1049,34.94
1047,34.69
1049,34.39
1049,34.02
1048,33.47
1046,32.81
1047,31.85
1046,30.67
1047,29.79
1046,28.63
1044,27.12
1042,26.05
1043,25.31
1043,24.70
1043,24.27
1041,23.96
1039,23.79
1040,23.71
1040,23.61
1039,23.54
1036,23.53
1039,23.56
1037,23.52
1036,23.37
1034,23.14
1036,22.82
1035,22.37
1033,21.99
1032,21.58
1033,21.21
1032,20.92
1029,20.67
1031,20.45
1031,20.18
1029,20.00
1026,19.92
1028,19.94
1028,19.80
1024,19.63
1024,19.53
1024,19.40
1025,19.17
1022,18.91
1022,18.83
1023,18.77
1023,18.67
1020,18.65
1019,18.72
1019,18.77
1019,18.80
1017,18.88
1017,19.10
1018,19.64
1017,20.58
1015,22.42
1016,25.63
1016,29.67
1015,33.33
1014,36.36
1015,38.83
1015,40.77
1015,42.49
1014,43.97
1014,45.16
1015,46.00
1014,46.67
1014,47.11
1015,47.44
1016,47.69
1014,47.84
1015,47.98
1015,48.10
1015,48.19
1014,48.24
1015,48.26
1016,48.20
1016,48.16
1015,47.93
1015,47.40
1015,46.76
1015,46.24
1016,45.75
1016,45.21
1016,44.71
1015,44.25
1016,43.81
1015,43.43
1015,43.15
1014,42.93
1016,42.79
1016,42.66
1015,42.58
1015,42.53
1016,42.48
1016,42.42
1014,42.40
1016,42.41
1017,42.41
1016,42.40
1015,42.38
1016,42.38
1016,42.37
1015,42.37
1014,42.38
1015,42.40
1015,42.40
1014,42.42
1015,42.45
1016,42.46
1015,42.49
1014,42.59
1015,42.70
1015,42.78
1015,42.86
1014,42.91
1015,42.95
1014,43.06
1014,43.31
1014,43.57
1015,43.78
1014,44.00
1013,44.27
1015,44.62
1015,45.05
1014,45.62
1012,46.19
1014,46.59
1014,46.86
1013,47.08
1013,47.25
1015,47.34
1015,47.39
1013,47.46
1014,47.51
1014,47.53
1015,47.55
1014,47.48
1015,47.37
1015,47.27
1015,47.21
1015,47.17
1016,47.12
1015,47.06
1013,47.04
1015,47.05
1016,47.03
1015,46.98
1014,46.92
1015,46.82
1015,46.72
1015,46.63
1013,46.47
1016,46.21
1016,45.93
1015,45.71
1015,45.43
1017,45.09
1016,44.79
1015,44.53
1016,44.18
1015,43.67
1015,42.95
1016,42.24
1016,41.66
1015,41.17
1014,40.80
1012,40.53
1014,40.36
1013,40.22
1012,40.15
1012,40.11
1012,40.09
1011,40.07
1010,40.09
1011,40.12
1010,40.12
1010,40.13
1008,40.15
1010,40.19
1010,40.19
1009,40.21
1008,40.25
1009,40.29
1009,40.28
1007,40.28
1007,40.31
1009,40.33
1009,40.32
1006,40.33
1008,40.39
1008,40.39
1007,40.38
1005,40.41
1006,40.47
1007,40.49
1006,40.50
1005,40.53
1006,40.59
1006,40.59
1004,40.57
1004,40.59
1005,40.62
1007,40.69
1005,40.76
1006,40.85
1006,40.96
1007,41.05
1006,41.14
1006,41.26
1008,41.34
1008,41.37
1006,41.39
1006,41.44
1009,41.46
1007,41.43
1007,41.42
1007,41.43
1008,41.41
1006,41.39
1005,41.44
1007,41.48
1008,41.48
1007,41.45
1006,41.46
1007,41.48
1007,41.48
1007,41.52
1005,41.61
1007,41.75
1006,41.87
1007,42.26
1006,42.85
1007,43.33
1008,43.68
1007,43.97
1008,44.17
1008,44.29
1008,44.39
1006,44.49
1008,44.60
1008,44.64
1008,44.68
1007,44.70
1009,44.72
1008,44.71
1008,44.70
1008,44.69
1009,44.69
1009,44.69
1007,44.68
1009,44.68
1009,44.68
1009,44.68
1008,44.67
1010,44.68
1008,44.67
1008,44.68
1008,44.69
1009,44.70
1009,44.69
1007,44.71
1009,44.72
1009,44.68
1008,44.66
1007,44.67
1009,44.68
1008,44.65
1007,44.66
1007,44.69
1008,44.73
1008,44.72
1006,44.73
1006,44.79
1007,44.82
1009,44.81
1006,44.78
1008,44.78
1008,44.77
1009,44.76
1009,44.74
1011,44.71
1011,44.64
1010,44.59
1009,44.58
1011,44.58
1013,44.54
1010,44.50
1011,44.51
1011,44.52
1012,44.51
1009,44.51
1010,44.56
1011,44.56
1012,44.53
1010,44.52
1011,44.51
1011,44.44
1010,44.43
1008,44.41
1008,44.36
1012,44.36
1013,44.35
1014,44.33
1011,44.27
1010,44.21
1008,44.15
1010,44.15
1010,44.10
1008,44.08
1008,44.11
1007,44.15
1009,44.24
1008,44.35
1010,44.46
1009,44.49
1008,44.54
1007,44.59
1011,44.61
1011,44.58
1009,44.56
1008,44.58
1009,44.62
1009,44.63
1007,44.65
1008,44.68
1009,44.69
1009,44.69
1006,44.71
1008,44.77
1008,44.78
1008,44.78
1006,44.78
1007,44.82
1009,44.80
1007,44.77
1006,44.79
1007,44.82
1009,44.85
1007,44.93
1007,45.08
1007,45.60
1009,46.36
1008,47.29
1008,48.13
1008,48.70
1008,49.19
1008,49.49
1008,49.74
1009,49.91
1008,50.12
1009,50.47
1008,51.01
1011,51.78
1009,52.59
1009,53.32
1009,53.87
1011,54.23
1009,54.49
1009,54.73
1009,54.95
1010,55.16
1010,55.40
1009,55.64
1011,55.85
1012,55.98
1013,56.05
1010,56.11
1012,56.34
1014,56.65
1015,56.93
1013,57.16
1013,57.37
1016,57.50
1017,57.57
1016,57.68
1015,57.82
1017,57.94
1017,58.06
1017,58.28
1016,58.50
1019,58.64
1019,58.77
1019,59.03
1019,59.34
1020,59.96
1021,60.80
1021,61.83
1022,62.73
1022,63.29
1023,63.71
1023,64.00
1025,64.22
1024,64.34
1024,64.45
1024,64.52
1027,64.56
1027,64.57
1027,64.58
1028,64.58
1029,64.57
1029,64.55
1029,64.56
1030,64.63
1030,64.70
1033,64.76
1032,64.82
1033,64.85
1033,64.86
1034,64.91
1033,64.99
1034,65.13
1034,65.31
1036,65.53
1037,65.65
1037,65.72
1036,65.81
1038,65.89
1039,65.99
1038,66.06
1039,66.11
1041,66.16
1043,66.18
1041,66.16
1041,66.14
1042,66.14
1044,66.12
1042,66.10
1044,66.11
1046,66.09
1047,66.07
1046,66.03
1048,65.97
1050,65.93
1051,65.88
1049,65.84
1050,65.86
1052,65.83
1052,65.77
1052,65.72
1053,65.67
1054,65.59
1053,65.53
1054,65.41
1054,65.31
1056,65.23
1057,65.13
1057,65.02
1058,64.91
1058,64.78
1057,64.60
1058,64.28
1057,63.85
1060,63.13
1059,62.29
1059,61.24
1058,60.19
1059,59.39
1061,58.68
1063,58.24
1062,57.86
1063,57.41
1064,56.96
1066,56.65
1065,56.32
1065,56.04
1066,55.83
1066,55.69
1066,55.59
1066,55.55
1068,55.47
1068,55.39
1068,55.39
1068,55.52
1069,55.56
1069,55.60
1070,55.70
1070,55.86
1071,55.94
1070,55.98
1071,56.00
1071,56.04
1072,56.02
1070,56.01
1071,56.02
1072,55.98
1073,55.91
1072,55.88
1074,55.88
1074,55.86
1074,55.82
1073,55.76
1074,55.78
1073,55.83
1073,55.85
1073,55.82
1075,55.79
1073,55.79
1074,55.81
1075,55.79
1076,55.80
1075,55.75
1075,55.70
1076,55.66
1076,55.64
1075,55.64
1077,55.62
1077,55.59
1078,55.58
1078,55.50
1077,55.50
1077,55.52
1077,55.56
1078,55.55
1078,55.53
1078,55.51
1078,55.48
1079,55.39
1081,55.34
1081,55.30
1080,55.32
1082,55.27
1082,55.30
1080,55.27
1080,55.26
1081,55.24
1080,55.26
1081,55.20
1083,55.18
1085,55.14
1082,55.13
1082,55.08
1083,55.09
1084,55.03
1082,54.99
1083,55.01
1085,54.99
1086,54.87
1085,54.85
1085,54.80
1084,54.73
1085,54.77
1085,54.82
1087,54.76
1086,54.74
1086,54.71
1085,54.65
1086,54.66
1086,54.72
1087,54.71
1087,54.70
1088,54.69
1087,54.60
1088,54.58
1088,54.55
1089,54.40
1088,54.29
1089,54.22
1088,54.10
1089,54.05
1089,54.03
1091,53.97
1090,53.93
1090,53.89
1090,53.80
1091,53.79
1089,53.82
1090,53.77
1090,53.69
1092,53.66
1090,53.61
1092,53.59
1091,53.49
1092,53.34
1092,53.24
1094,53.17
1093,53.12
1094,53.07
1093,52.99
1095,52.93
1093,52.93
1093,52.86
1093,52.70
1095,52.55
1094,52.46
1094,52.49
1095,52.49
1097,52.39
1095,52.35
1095,52.38
1096,52.35
1097,52.25
1094,51.92
1095,51.25
1096,49.88
1098,48.17
1096,46.40
1097,44.49
1097,42.72
1098,41.33
1096,40.46
1097,39.88
1096,39.23
1097,38.65
1095,38.02
1095,37.34
1095,36.51
1095,35.75
1094,35.15
1094,34.59
1094,34.03
1094,33.53
1093,32.84
1092,32.00
1092,31.19
1091,30.66
1090,30.18
1091,29.50
1091,28.79
1089,28.35
1089,27.58
1087,26.44
1090,25.17
1086,23.07
1088,20.67
1086,18.29
1079,16.31
1080,15.18
1081,13.99
1079,12.76
1075,11.42
1074,9.84
1079,8.67
1079,7.33
1076,6.10
1075,5.36
1073,4.79
1072,4.32
1071,3.91
1070,3.74
1068,3.63
1066,3.61
1067,3.69
1065,3.76
1064,3.84
1060,3.96
1061,4.12
1060,4.24
1058,4.37
1055,4.55
1057,4.88
1056,5.12
1052,5.54
1052,6.17
1051,6.82
1052,7.91
1047,9.24
1044,10.32
1048,11.69
1051,13.12
1051,14.12
1051,15.64
1047,17.73
1040,19.38
1040,21.13
1041,23.02
1039,24.32
1038,25.32
1036,26.02
1038,26.63
1036,27.13
1036,27.41
1034,27.63
1035,27.86
1034,28.00
1034,28.23
1033,28.46
1032,28.65
1032,28.77
1030,28.85
1031,28.97
1031,29.04
1030,29.08
1027,29.13
1029,29.25
1027,29.31
1027,29.41
1026,29.51
1026,29.59
1025,29.65
1025,29.71
1024,29.76
1024,29.78
1023,29.81
1023,29.84
1024,29.88
1023,29.91
1021,29.93
1018,29.99
1020,30.07
1020,30.10
1019,30.14
1017,30.19
1019,30.25
1018,30.26
1017,30.28
1014,30.32
1015,30.37
1017,30.42
1016,30.43
1014,30.45
1013,30.49
1014,30.55
1012,30.57
1011,30.82
1010,31.68
1012,34.09
1010,36.49
1010,38.51
1010,40.24
1011,41.81
1009,43.38
1008,44.56
1008,45.52
1009,46.39
1008,47.15
1007,47.70
1009,48.11
1008,48.41
1008,48.63
1007,48.78
1008,48.92
1007,48.98
1008,49.04
1007,49.04
1008,48.97
1006,48.92
1005,48.91
1006,48.89
1005,48.79
1005,48.63
1004,48.33
1006,48.00
1005,47.75
1005,47.60
1004,47.50
1005,47.43
1004,47.36
1004,47.31
1004,47.28
1003,47.26
1004,47.24
1002,47.22
1004,47.23
1002,47.15
1000,47.03
999,46.81
1001,46.58
1002,46.34
1000,46.13
1000,45.89
1000,45.62
1001,45.39
998,45.04
999,44.69
997,44.46
998,44.33
996,44.23
996,44.19
997,44.17
997,44.08
996,44.00
995,43.94
997,43.87
995,43.80
994,43.78
994,43.77
995,43.82
993,43.92
992,44.06
993,44.10
993,44.05
992,44.01
990,44.01
992,44.01
991,43.97
990,43.98
990,44.02
991,44.05
990,44.04
990,44.05
991,44.07
990,44.11
989,44.19
987,44.34
988,44.46
987,44.52
987,44.62
987,44.69
987,44.74
986,44.77
986,44.81
986,44.87
985,44.87
985,44.84
984,44.79
984,44.74
984,44.72
984,44.73
984,44.72
984,44.74
983,44.77
983,44.77
984,44.77
982,44.77
982,44.80
981,44.82
982,44.83
980,44.85
981,44.89
982,44.90
980,44.91
979,44.94
978,44.98
980,45.01
978,45.00
977,45.02
976,45.00
978,44.93
978,44.60
976,43.84
977,42.58
976,41.07
975,38.80
973,35.69
973,32.77
973,29.30
972,24.56
968,18.64
962,12.34
954,7.63
957,4.72
972,3.08
965,2.20
953,1.44
961,0.51
955,0.00
957,0.00
956,0.00
953,0.00
953,0.00
952,0.00
949,0.00
947,0.00
945,0.00
946,0.00
943,0.00
939,0.00
940,0.00
938,0.00
937,0.00
934,0.00
934,0.00
932,0.00
929,0.00
928,0.00
927,0.00
925,0.00
921,0.00
921,0.00
920,0.00
918,0.00
917,0.00
916,0.00
915,0.00
912,0.00
911,0.00
910,0.00
907,0.00
906,0.00
905,0.00
904,0.00
901,0.00
899,0.00
900,0.00
897,0.00
896,0.00
895,0.00
894,0.00
892,0.00
889,0.00
889,0.00
886,0.00
884,0.00
883,0.00
881,0.00
880,0.00
877,0.00
876,0.00
875,0.00
872,0.00
871,0.00
870,0.00
869,0.00
867,0.00
864,0.00
866,0.00
863,0.00
859,0.00
859,0.00
857,0.00
855,0.00
852,0.00
852,0.00
852,0.00
848,0.00
847,0.00
847,0.00
844,0.00
842,0.00
840,0.00
841,0.00
839,0.00
834,0.00
832,0.00
818,0.00
791,0.00
764,0.00
736,0.00
708,0.00
680,0.00
653,7.82
649,17.98
665,14.47
668,8.68
664,11.29
667,13.58
671,11.69
670,10.89
670,12.62
673,12.60
673,11.78
672,12.12
673,11.97
674,11.89
674,12.41
675,12.03
675,11.28
674,11.97
675,12.32
675,11.56
674,11.65
675,12.39
676,11.86
675,11.22
675,11.51
675,12.03
676,11.74
675,11.29
675,11.53
675,11.73
675,11.54
675,11.30
674,11.42
674,11.64
674,11.70
674,11.70
674,11.66
675,11.63
675,11.62
675,11.59
675,11.58
674,11.61
674,11.62
674,11.59
675,11.58
675,11.64
675,11.64
674,11.59
674,11.59
674,11.64
674,11.68
674,11.64
675,11.60
675,11.60
675,11.61
675,11.59
675,11.40
676,11.32
675,11.38
675,11.40
675,11.25
675,11.22
675,11.32
675,11.32
675,11.17
675,11.21
675,11.12
675,10.95
674,11.16
674,11.35
674,11.32
674,11.29
674,11.34
674,11.36
674,11.30
674,11.27
675,11.27
675,11.20
675,11.18
674,11.23
674,11.22
675,11.26
674,11.24
674,11.21
674,11.28
674,11.32
675,11.41
675,11.31
675,11.00
675,11.14
675,11.56
675,11.46
675,11.11
674,11.25
674,11.46
673,11.45
674,11.44
674,11.44
674,11.41
674,11.37
674,11.37
674,11.40
674,11.38
674,11.36
673,11.41
674,11.53
674,11.48
673,11.49
673,11.50
674,11.54
674,11.49
673,11.41
673,11.44
673,11.55
673,11.64
673,11.61
673,11.61
673,11.64
673,11.54
673,11.45
673,11.44
673,11.52
673,11.50
673,11.44
673,11.44
673,11.55
673,11.61
672,11.61
673,11.64
673,11.64
673,11.53
672,11.55
672,11.64
672,11.72
672,11.74
672,11.70
672,11.67
673,11.67
673,11.67
672,11.64
672,11.67
673,11.68
672,11.65
672,11.67
672,11.77
672,11.75
672,11.70
672,11.74
671,11.81
671,11.84
671,11.82
671,11.79
671,11.74
671,11.82
671,11.89
671,11.85
670,11.84
670,11.98
670,12.03
670,11.98
670,11.94
670,11.94
670,11.98
670,11.98
670,11.98
671,11.94
670,11.88
670,11.90
670,11.97
670,12.00
670,11.99
670,11.94
671,11.94
671,11.96
671,11.92
671,11.88
670,11.94
670,11.97
670,11.97
669,11.99
669,12.09
669,12.15
669,12.11
668,12.14
669,12.21
669,12.16
670,12.03
670,11.98
670,12.03
670,12.03
670,11.98
670,11.97
670,11.97
669,12.08
669,12.13
670,12.03
670,12.05
670,12.00
670,11.91
670,11.90
671,11.94
671,11.94
671,11.90
670,11.94
670,12.03
670,11.99
670,11.91
670,12.00
670,12.08
669,12.09
668,12.18
668,12.28
668,12.29
668,12.22
669,12.17
669,12.19
669,12.15
669,12.12
669,12.15
669,12.16
669,12.16
669,12.16
669,12.12
670,12.12
670,12.06
670,12.03
672,13.49
677,12.22
675,10.67
673,12.67
675,12.68
675,11.61
674,12.21
675,12.41
675,11.85
675,12.39
675,12.14
675,12.03
675,12.35
675,12.15
674,12.54
675,12.41
676,11.84
675,12.07
675,12.09
675,12.02
675,12.28
675,12.56
675,12.15
675,12.13
675,12.16
675,12.44
675,12.42
675,11.96
675,12.23
675,12.17
675,11.87
674,12.48
676,12.09
675,11.58
674,12.53
675,12.39
676,11.70
675,12.42
675,12.36
675,11.85
675,12.22
675,12.66
675,11.88
675,12.01
675,12.51
676,11.94
675,12.04
675,12.08
675,11.97
675,12.24
675,11.93
675,12.01
675,12.44
675,12.13
675,12.02
675,12.34
675,11.98
675,12.19
675,12.22
675,12.19
675,12.16
675,12.33
675,12.25
675,12.04
675,12.19
675,12.51
675,12.13
675,12.14
675,12.41
676,12.08
675,12.04
675,12.51
675,12.03
675,12.14
675,12.13
675,11.96
675,12.01
670,7.36
655,3.84
636,6.86
627,9.84
620,7.08
607,6.27
597,10.11
593,10.17
586,8.36
577,9.70
573,11.30
571,10.27
566,9.40
559,11.20
559,11.45
557,8.82
550,9.76
547,13.33
549,10.55
545,8.56
541,11.48
542,11.83
542,9.34
536,10.93
536,13.41
540,10.81
535,8.91
530,12.27
534,12.17
536,8.39
530,8.90
529,12.22
533,11.68
532,8.70
527,10.65
529,13.28
533,11.10
529,9.36
525,12.35
528,14.33
531,9.79
525,7.96
523,13.55
530,12.33
529,6.75
522,10.31
526,13.84
531,9.69
525,7.93
523,12.86
528,13.33
527,9.18
521,10.92
524,14.63
529,10.42
525,7.60
520,12.66
526,13.66
531,8.55
524,7.70
521,13.48
528,13.27
529,7.34
521,11.80
523,16.66
532,11.14
525,8.94
518,14.05
526,15.70
529,9.07
519,8.87
519,16.55
530,11.25
527,5.29
517,12.45
524,17.50
533,10.00
524,5.34
516,14.42
528,16.18
533,7.09
520,10.70
519,18.49
531,14.28
529,7.56
517,11.16
520,18.01
531,10.83
526,4.98
517,12.77
524,17.77
533,9.87
525,5.13
515,13.91
526,16.44
534,7.83
522,9.75
518,17.64
530,15.56
