Speed,q
1172,81.86
1171,81.92
1177,81.84
1176,81.81
1172,81.88
1175,81.84
1177,81.84
1175,81.86
1176,81.86
1177,81.82
1179,81.88
1176,81.96
1174,81.98
1179,81.88
1180,82.00
1176,82.26
1178,82.30
1180,82.40
1179,82.48
1178,82.56
1180,82.46
1182,82.42
1180,82.50
1180,82.54
1181,82.54
1182,82.58
1180,82.66
1180,82.68
1183,82.70
1183,83.11
1182,83.63
1183,84.40
1184,85.28
1183,86.76
1184,89.52
1186,92.98
1186,96.72
1184,98.98
1186,101.64
1188,103.20
1187,104.53
1188,105.19
1190,105.90
1189,106.30
1187,106.50
1190,106.48
1194,106.34
1192,106.13
1190,105.85
1193,105.40
1195,104.96
1193,104.63
1191,102.80
1194,99.88
1197,96.66
1194,92.80
1192,85.68
1196,78.60
1195,74.16
1192,67.24
1195,60.79
1195,56.87
1193,50.60
1192,45.72
1193,42.05
1194,38.78
1190,36.94
1189,35.34
1194,34.53
1191,33.60
1190,33.05
1188,32.82
1190,32.82
1190,33.16
1185,33.64
1187,33.91
1190,35.24
1187,36.76
1184,37.78
1186,39.40
1188,43.00
1185,46.25
1184,48.30
1186,51.36
1185,53.88
1184,56.55
1182,58.09
1185,60.30
1185,61.90
1182,63.34
1182,64.16
1183,65.08
1184,66.56
1181,68.04
1182,69.30
1183,70.60
1183,71.68
1182,72.58
1183,73.37
1181,74.14
1182,74.64
1182,74.90
1183,75.07
1182,75.36
1180,75.66
1184,75.81
1184,76.10
1180,76.62
1180,76.79
1184,76.92
1184,77.06
1181,77.24
1181,77.36
1184,77.34
1184,77.38
1181,77.46
1181,77.50
1183,77.48
1183,77.50
1181,77.56
1183,77.52
1182,77.50
1180,77.58
1183,77.56
1185,77.48
1184,77.46
1180,77.58
1181,77.50
1185,77.48
1180,77.58
1179,77.64
1183,77.58
1185,77.52
1183,77.56
1178,77.62
1183,77.54
1186,77.60
1180,77.76
1181,77.84
1184,77.92
1183,77.94
1180,78.00
1179,78.12
1184,78.06
1184,78.04
1179,78.12
1182,78.08
1184,78.10
1182,78.10
1182,78.22
1182,78.38
1182,78.48
1181,78.56
1181,78.60
1184,78.58
1184,78.58
1179,78.68
1181,78.68
1184,78.66
1182,78.64
1179,78.70
1182,78.70
1185,78.68
1181,78.68
1179,78.74
1184,78.70
1185,78.78
1182,79.10
1183,79.26
1184,79.44
1184,79.52
1180,79.68
1180,79.72
1183,79.74
1182,79.80
1180,79.84
1183,79.80
1183,79.84
1182,79.84
1182,79.86
1184,79.86
1183,79.88
1181,79.88
1183,79.88
1185,79.86
1182,79.96
1179,80.04
1184,80.00
1184,80.02
1181,80.12
1181,80.10
1183,80.12
1183,80.14
1180,80.30
1181,80.32
1184,80.34
1183,80.38
1180,80.42
1182,80.42
1183,80.42
1182,80.44
1180,80.46
1181,80.46
1183,80.40
1180,80.46
1180,80.48
1183,80.44
1180,80.46
1179,80.50
1182,80.46
1181,80.48
1180,80.48
1181,80.46
1181,80.46
1180,80.50
1178,80.54
1180,80.52
1182,80.50
1180,80.52
1179,80.48
1180,80.48
1179,80.52
1179,80.54
1181,80.48
1182,80.44
1177,80.48
1176,80.50
1181,80.46
1183,80.38
1175,80.48
1177,80.34
1180,80.32
1180,80.36
1178,80.36
1176,80.30
1179,80.24
1180,80.24
1175,80.36
1177,80.26
1180,80.16
1177,80.16
1176,80.16
1177,80.12
1179,80.06
1176,80.06
1174,80.14
1178,80.08
1179,80.10
1174,80.14
1174,80.06
1178,80.00
1177,80.02
1174,80.04
1176,80.04
1177,80.02
1176,80.04
1173,80.08
1176,80.08
1177,80.04
1174,80.10
1173,80.14
1177,80.08
1175,80.10
1172,80.18
1175,80.14
1175,80.18
1172,80.26
1172,80.22
1174,80.16
1175,80.14
1171,80.16
1171,80.10
1174,80.02
1174,80.08
1171,80.14
1171,80.16
1172,80.20
1171,80.24
1172,80.22
1170,80.26
1171,80.26
1171,80.32
1169,80.34
1170,80.26
1169,80.32
1169,80.38
1170,80.48
1170,80.48
1168,80.52
1168,80.54
1171,80.50
1169,80.50
1165,80.60
1165,80.13
1170,79.88
1167,80.44
1164,80.85
1168,80.86
1168,81.00
1166,81.24
1166,81.36
1165,81.46
1164,81.52
1166,81.63
1165,81.74
1164,81.82
1164,81.80
1167,81.80
1166,81.86
1160,81.96
1160,81.79
1164,81.68
1165,81.80
1160,81.80
1161,81.80
1163,81.82
1162,81.96
1159,82.14
1160,82.20
1162,82.14
1160,82.28
1159,82.34
1161,82.32
1159,82.42
1157,82.44
1160,82.42
1158,82.46
1156,82.50
1157,82.52
1159,82.48
1157,82.52
1154,82.56
1157,82.52
1157,82.54
1154,82.60
1154,82.60
1155,82.60
1154,82.64
1152,82.68
1155,82.62
1154,82.64
1151,82.68
1152,82.70
1155,82.64
1151,82.76
1149,82.76
1153,82.72
1151,82.76
1148,82.80
1149,82.80
1151,82.78
1148,82.84
1147,82.84
1149,82.82
1147,82.88
1146,82.92
1147,82.94
1149,82.92
1146,82.98
1144,83.02
1147,83.00
1146,82.96
1141,83.06
1143,83.02
1146,83.04
1141,83.10
1142,83.08
1143,83.08
1141,83.14
1141,83.14
1141,83.12
1141,83.18
1139,83.20
1140,83.20
1140,83.22
1137,83.30
1138,83.28
1141,83.22
1138,83.30
1134,83.31
1137,83.28
1135,83.34
1131,83.44
1136,83.38
1137,83.34
1131,83.46
1131,83.46
1135,83.42
1134,83.50
1129,83.56
1130,83.56
1134,83.54
1127,83.62
1127,83.46
1130,83.36
1129,83.38
1128,83.40
1128,83.46
1125,83.66
1127,83.66
1128,83.83
1124,83.94
1121,84.02
1126,83.88
1126,84.00
1120,84.28
1121,84.34
1126,84.24
1121,84.44
1118,84.46
1122,84.36
1120,84.46
1118,84.30
1121,84.16
1119,84.28
1116,84.40
1119,84.32
1119,84.34
1114,84.54
1117,84.58
1119,84.64
1112,85.04
1112,84.99
1119,84.81
1114,84.92
1110,84.95
1114,84.84
1113,85.38
1110,85.79
1110,85.99
1113,85.86
1109,86.12
1111,86.02
1111,86.00
1105,86.08
1109,85.76
1111,85.68
1105,85.86
1106,85.81
1112,85.66
1108,85.76
1103,85.77
1105,85.59
1102,85.41
1101,85.36
1106,85.02
1104,85.12
1105,84.94
1106,84.80
1103,84.90
1098,85.06
1103,85.07
1103,85.63
1097,86.27
1099,86.48
1103,86.60
1097,86.88
1100,86.74
1101,86.74
1096,86.86
1098,86.70
1101,86.61
1095,86.75
1094,86.84
1100,87.92
1098,92.68
1094,96.68
1097,99.37
1095,101.19
1095,103.00
1100,103.93
1094,104.78
1094,105.32
1102,105.42
1095,106.00
1091,106.24
1099,106.22
1097,106.35
1093,106.64
1097,106.50
1096,106.68
1094,106.78
1099,106.58
1098,106.75
1094,106.75
1100,106.65
1098,106.66
1093,106.66
1099,106.30
1099,106.18
1094,106.28
1097,106.10
1102,105.95
1098,105.94
1098,105.98
1101,105.88
1097,106.00
1097,105.70
1101,105.12
1097,105.03
1101,104.38
1104,103.99
1096,103.00
1096,101.46
1101,96.92
1098,91.02
1097,86.68
1103,82.60
1098,80.12
1095,77.54
1103,75.27
1099,74.28
1094,72.18
1101,69.46
1099,67.20
1093,65.58
1098,64.46
1097,63.60
1093,62.81
1099,62.32
1098,62.34
1092,62.70
1096,63.10
1098,64.45
1095,65.70
1095,67.15
1096,68.42
1094,69.46
1095,71.14
1097,72.92
1092,74.80
1094,76.28
1097,77.57
1093,79.57
1094,80.92
1096,82.08
1092,83.10
1094,83.74
1097,84.22
1096,84.69
1095,84.98
1100,85.09
1095,85.36
1091,85.56
1098,85.64
1099,87.24
1093,88.77
1095,89.27
1098,89.86
1095,90.66
1099,90.92
1102,91.40
1098,91.84
1103,91.58
1106,91.87
1100,92.26
1099,91.59
1092,86.99
1089,82.74
1099,82.46
1108,82.96
1097,83.88
1095,84.42
1102,84.66
1101,84.98
1101,85.00
1104,85.09
1098,85.31
1102,85.34
1107,85.42
1101,85.88
1100,86.06
1105,86.04
1105,86.20
1104,86.19
1105,86.22
1104,86.30
1103,86.40
1106,86.30
1108,86.42
1105,86.48
1111,86.44
1106,86.70
1103,86.82
1109,86.62
1109,86.68
1105,86.80
1108,86.68
1111,86.58
1108,86.63
1108,86.81
1115,86.56
1114,86.48
1110,86.36
1112,85.86
1111,84.98
1112,84.18
1116,83.44
1116,83.10
1111,82.96
1116,82.52
1119,82.29
1116,82.28
1116,82.16
1121,81.96
1117,82.08
1116,82.03
1123,81.85
1120,81.91
1117,81.91
1121,81.82
1122,81.83
1121,81.78
1122,81.74
1121,81.53
1120,81.10
1125,80.75
1134,80.44
1130,80.64
1123,80.89
1126,80.64
1124,80.32
1127,80.16
1131,80.20
1126,79.97
1128,78.49
1134,74.04
1131,63.01
1126,43.58
1129,30.96
1132,21.53
1125,14.49
1118,8.75
1117,2.36
1140,0.00
1121,0.00
1119,0.00
1128,0.00
1123,0.00
1126,0.00
1123,0.00
1122,0.00
1125,0.00
1122,0.00
1124,0.00
1118,0.00
1121,0.00
1122,0.00
1118,0.00
1118,0.00
1119,0.00
1118,0.00
1115,0.00
1120,1.00
1120,4.68
1118,13.08
1132,21.34
1133,29.25
1103,34.06
1125,39.42
1110,44.32
1131,49.24
1113,54.26
1122,57.96
1126,62.64
1120,68.16
1127,72.44
1124,76.18
1123,78.92
1128,81.02
1124,82.84
1127,84.18
1138,86.50
1137,89.82
1125,92.62
1127,91.02
1134,88.08
1136,86.69
1145,86.73
1138,87.04
1132,87.39
1134,87.61
1141,87.68
1142,87.72
1139,87.96
1141,88.20
1146,88.58
1143,89.16
1143,89.52
1147,89.74
1149,89.92
1146,90.06
1148,90.14
1151,90.16
1151,90.14
1149,90.20
1154,90.14
1155,90.14
1152,90.08
1155,88.27
1157,86.79
1157,86.31
1160,85.73
1159,85.14
1157,84.86
1162,84.58
1165,84.36
1162,84.02
1161,82.36
1165,74.56
1169,68.10
1162,60.30
1158,50.92
1168,46.26
1171,42.35
1166,39.44
1168,37.98
1164,37.64
1170,38.16
1170,42.20
1165,47.66
1169,51.32
1171,56.52
1173,60.70
1173,63.87
1169,67.20
1172,69.74
1174,74.69
1169,75.74
1177,77.37
1175,80.38
1175,81.96
1178,82.94
1170,83.51
1178,83.78
1182,84.12
1181,84.53
1179,84.70
1179,84.66
1182,84.56
1182,84.51
1183,84.54
1184,84.50
1184,84.46
1185,84.32
1186,84.36
1186,84.24
1188,84.18
1186,84.08
1187,84.02
1192,83.84
1189,83.79
1187,83.70
1192,83.46
1191,83.36
1193,83.20
1191,83.18
1193,83.08
1197,82.94
1191,83.01
1192,82.96
1197,82.88
1198,82.86
1194,82.28
1193,80.52
1197,79.20
1202,79.80
1197,80.32
1197,80.50
1200,80.56
1200,80.74
1199,80.84
1199,80.88
1201,80.80
1202,80.80
1200,80.38
1198,78.14
1202,75.10
1204,73.02
1201,70.98
1202,69.66
1201,68.42
1203,67.58
1203,66.88
1203,66.26
1203,65.96
1199,65.69
1200,65.40
1205,65.27
1203,65.20
1201,65.02
1200,65.00
1204,64.88
1209,64.68
1202,64.72
1199,64.81
1201,64.96
1202,65.06
1202,65.29
1206,65.44
1202,65.66
1201,65.74
1202,65.74
1200,65.86
1203,65.86
1202,65.92
1198,66.03
1201,66.04
1203,66.08
1201,65.97
1196,65.87
1199,65.60
1203,65.70
1200,65.84
1197,65.90
1198,65.95
1201,65.96
1200,66.14
1197,66.37
1200,66.49
1201,66.60
1196,66.72
1195,66.81
1199,66.90
1199,66.90
1197,66.88
1196,67.02
1195,66.74
1198,66.67
1197,67.16
1196,67.60
1196,67.70
1196,67.84
1197,67.96
1194,68.02
1194,67.76
1194,67.66
1195,67.84
1193,67.94
1193,68.02
1193,68.22
1193,68.29
1194,68.46
1193,68.51
1192,68.59
1191,68.42
1193,68.22
1188,68.32
1192,68.18
1192,68.16
1190,68.08
1190,68.03
1186,67.96
1192,67.80
1191,67.90
1186,68.06
1190,68.10
1191,68.20
1189,68.24
1186,68.24
1186,68.20
1191,68.18
1189,68.22
1184,68.32
1187,68.36
1190,68.43
1186,68.70
1185,68.84
1188,68.82
1186,68.92
1183,69.24
1185,69.46
1188,69.62
1187,69.89
1182,70.32
1181,70.57
1185,70.75
1187,71.38
1182,71.86
1181,72.27
1185,72.32
1184,72.56
1182,72.68
1184,72.73
1182,72.81
1179,72.90
1180,73.04
1187,73.99
1184,75.05
1179,76.20
1181,76.74
1182,77.17
1181,77.49
1179,77.92
1181,78.10
1183,78.24
1182,78.36
1178,78.50
1180,78.30
1181,78.11
1181,78.04
1181,78.02
1180,78.08
1179,78.01
1180,78.08
1181,78.24
1180,78.28
1179,78.27
1179,78.25
1180,78.14
1179,78.06
1180,78.02
1181,78.02
1178,78.08
1175,78.12
1178,78.00
1180,77.86
1178,77.96
1174,78.06
1176,77.98
1181,78.01
1178,78.08
1174,78.22
1178,78.20
1179,78.22
1175,78.32
1175,78.34
1179,78.26
1177,78.30
1172,78.40
1177,78.32
1178,78.26
1175,78.22
1174,78.53
1175,77.20
1176,76.08
1172,75.62
1172,75.04
1175,74.48
1175,74.17
1173,73.82
1174,73.62
1175,73.44
1173,73.36
1171,73.36
1174,73.34
1176,73.36
1173,73.50
1174,73.63
1173,73.72
1167,73.62
1165,73.40
1170,73.15
1177,73.12
1173,73.30
1169,73.36
1171,73.26
1170,73.20
1170,73.22
1169,73.38
1173,73.38
1172,73.47
1167,73.62
1171,73.59
1173,73.60
1169,73.66
1168,73.69
1166,73.50
1169,73.33
1169,73.70
1166,73.98
1168,74.22
1166,74.48
1168,74.61
1169,74.74
1166,74.86
1165,75.00
1169,74.85
1169,74.90
1164,75.00
1164,75.00
1168,75.00
1168,74.94
1164,75.04
1164,75.01
1167,74.96
1165,75.02
1163,74.98
1167,74.90
1165,74.88
1163,74.96
1164,74.94
1166,74.90
1165,74.90
1160,74.94
1164,74.92
1165,75.02
1163,75.02
1162,75.04
1163,75.02
1165,74.92
1160,74.96
1160,74.90
1165,74.82
1162,74.84
1160,74.80
1162,74.80
1163,74.83
1162,74.82
1159,74.84
1159,74.84
1161,74.90
1162,74.80
1163,74.75
1160,74.79
1157,74.86
1160,74.78
1162,74.76
1158,74.83
1157,74.90
1161,74.84
1160,74.85
1157,74.92
1158,74.90
1160,74.88
1157,74.92
1157,74.94
1159,74.88
1158,74.92
1155,75.02
1159,74.92
1158,74.92
1155,74.98
1154,75.04
1159,74.96
1159,74.92
1152,75.10
1157,74.98
1157,75.00
1154,75.01
1154,75.00
1157,74.82
1157,74.74
1152,74.72
1153,74.62
1156,74.38
1153,74.14
1152,73.82
1157,73.55
1155,73.27
1151,73.07
1152,72.72
1155,72.42
1152,72.26
1151,72.18
1155,71.98
1155,71.81
1151,71.02
1150,70.21
1154,69.64
1152,69.34
1151,68.94
1151,68.00
1148,63.20
1152,61.78
1153,62.38
1148,62.81
1145,62.64
1148,62.36
1153,62.20
1145,62.26
1141,62.20
1149,62.28
1149,62.30
1142,62.45
1143,62.57
1145,62.66
1144,62.79
1142,62.80
1141,62.92
1142,63.08
1143,63.18
1141,63.18
1142,63.10
1137,63.02
1137,62.80
1145,62.66
1142,62.95
1140,64.66
1138,65.88
1137,66.18
1133,66.06
1135,65.47
1136,65.09
1132,64.92
1132,64.74
1136,64.62
1136,64.64
1132,64.68
1131,64.66
1131,64.70
1130,64.72
1132,64.62
1133,64.62
1128,64.70
1126,64.70
1129,64.80
1126,64.90
1124,64.90
1125,64.92
1127,65.34
1128,66.14
1129,67.40
1125,68.28
1118,68.84
1121,68.84
1126,69.00
1120,69.26
1118,69.20
1122,69.14
1118,69.32
1117,69.42
1119,69.50
1118,69.64
1116,69.74
1117,69.72
1116,69.78
1113,69.88
1113,69.93
1116,69.92
1113,70.00
1111,69.99
1115,70.00
1112,70.07
1110,70.07
1111,70.11
1108,70.19
1109,70.24
1111,70.16
1106,70.30
1104,70.40
1108,70.36
1109,70.32
1101,70.52
1103,70.53
1108,70.74
1101,71.11
1101,71.54
1104,72.12
1102,73.48
1101,75.32
1101,76.94
1098,78.36
1099,79.51
1100,80.67
1097,82.54
1096,85.00
1099,86.28
1097,87.74
1095,88.88
1098,89.54
1094,90.27
1091,90.74
1098,90.93
1098,91.29
1091,91.76
1093,91.88
1096,91.94
1090,92.22
1091,92.18
1094,92.27
1089,92.41
1089,92.44
1091,92.46
1087,92.62
1090,92.53
1091,92.47
1086,92.61
1087,92.62
1089,92.54
1085,92.72
1085,92.69
1088,92.63
1084,92.73
1083,92.78
1086,92.70
1083,92.82
1083,92.79
1084,92.77
1081,92.90
1082,92.86
1084,92.76
1080,92.96
1081,92.87
1084,92.81
1079,93.00
1078,93.00
1083,92.85
1078,93.00
1076,93.08
1079,92.94
1076,93.04
1078,92.92
1079,92.91
1074,93.12
1077,92.98
1077,92.90
1073,93.16
1074,93.10
1077,92.90
1072,93.06
1071,93.12
1075,93.03
1073,93.14
1071,93.10
1074,92.98
1069,93.14
1069,93.18
1074,93.02
1069,93.24
1070,93.15
1071,93.00
1065,93.14
1069,92.94
1070,92.88
1064,93.00
1067,92.84
1070,92.74
1064,92.88
1064,92.72
1065,92.48
1064,92.42
1067,92.21
1065,92.14
1061,92.18
1064,91.94
1064,91.87
1059,92.04
1062,91.78
1062,91.62
1059,91.40
1061,91.06
1060,90.95
1059,90.80
1060,90.58
1058,89.92
1056,89.12
1060,87.96
1055,86.74
1055,85.61
1058,84.18
1055,83.14
1054,82.16
1055,81.46
1052,81.04
1053,80.43
1053,79.70
1051,79.10
1052,78.17
1051,77.47
1049,76.74
1050,75.53
1051,73.42
1050,72.10
1049,71.24
1050,70.42
1045,69.90
1045,69.47
1044,69.25
1043,69.12
1049,68.98
1043,68.96
1039,68.94
1043,69.01
1042,69.44
1042,69.86
1041,70.27
1036,70.58
1040,71.08
1040,71.66
1036,72.38
1040,72.88
1038,73.44
1035,74.26
1038,75.47
1034,77.04
1032,78.26
1038,79.46
1035,80.97
1034,82.12
1035,82.88
1031,83.60
1033,84.32
1032,84.99
1029,85.62
1034,86.72
1031,87.95
1030,89.58
1035,91.05
1028,92.16
1027,93.00
1030,93.68
1030,94.64
1036,95.30
1029,96.34
1025,97.09
1032,97.42
1028,98.00
1026,98.38
1031,98.58
1027,98.86
1028,99.44
1032,101.74
1028,107.84
1030,116.12
1032,122.13
1028,126.02
1034,128.46
1032,130.56
1029,131.96
1035,132.89
1032,133.44
1033,133.79
1036,134.10
1033,134.32
1036,134.44
1035,134.56
1033,134.63
1037,134.68
1038,134.72
1037,134.78
1041,134.76
1037,134.80
1036,134.82
1042,134.90
1039,134.83
1041,134.94
1044,134.93
1038,134.84
1045,134.98
1047,134.86
1040,134.90
1046,134.98
1045,134.84
1045,134.98
1050,134.92
1043,134.89
1046,135.00
1052,134.96
1046,134.95
1049,135.00
1051,134.94
1046,134.95
1051,135.20
1053,134.92
1048,134.99
1056,135.24
1054,134.90
1050,135.29
1059,135.20
1056,134.90
1054,135.36
1059,135.24
1056,134.90
1054,135.26
1063,135.46
1055,134.96
1059,135.35
1066,135.03
1058,135.16
1063,135.54
1066,135.05
1058,134.95
1066,135.58
1069,135.42
1062,135.63
1070,135.82
1070,135.20
1068,135.56
1074,135.69
1065,135.15
1067,135.58
1077,135.78
1073,135.51
1070,135.66
1075,135.78
1074,135.52
1075,135.81
1081,135.77
1076,135.44
1076,135.88
1083,136.06
1079,135.54
1079,135.93
1084,135.60
1078,135.50
1080,135.18
1088,134.71
1083,134.82
1081,134.81
1088,134.42
1085,134.52
1086,134.46
1091,134.18
1085,134.28
1087,134.06
1093,133.72
1088,133.94
1089,133.80
1096,133.48
1090,133.75
1089,133.59
1099,132.90
1096,132.66
1097,132.14
1103,131.62
1095,131.71
1094,131.11
1105,130.09
1101,129.61
1096,129.62
1104,128.86
1103,128.32
1100,127.92
1105,127.32
1107,127.08
1103,127.07
1108,126.68
1109,126.62
1103,126.76
1110,126.54
1114,126.24
1108,126.44
1110,126.40
1117,126.20
1113,126.36
1111,126.26
1116,126.06
1115,126.18
1115,126.20
1121,125.90
1118,125.96
1115,125.56
1122,124.76
1124,124.30
1118,124.23
1121,123.81
1127,123.33
1122,123.34
1122,123.12
1129,122.83
1126,122.92
1124,122.84
1129,122.64
1129,122.67
1126,122.71
1131,122.56
1133,122.50
1129,122.62
1132,122.50
1134,122.44
1131,122.58
1134,122.48
1138,122.32
1134,122.46
1134,122.38
1140,122.20
1139,122.30
1137,122.26
1139,122.24
1143,122.03
1141,121.82
1138,120.83
1143,118.55
1143,115.89
1141,113.47
1146,111.90
1146,110.82
1141,109.40
1144,107.28
1148,102.92
1145,91.92
1143,78.22
1145,65.00
1142,45.12
1140,32.08
1140,22.49
1141,14.02
1129,8.20
1124,2.12
1147,0.00
1134,0.00
1142,0.00
1133,0.00
1138,0.00
1130,0.00
1135,0.00
1130,0.00
1131,0.00
1130,0.00
1128,0.00
1126,0.00
1121,0.00
1128,0.00
1128,0.00
1120,0.00
1119,0.00
1122,0.00
1122,0.00
1115,0.00
1119,0.00
1118,0.00
1114,0.00
1115,0.00
1115,0.00
1113,0.00
1110,0.00
1112,0.00
1109,0.00
1109,0.00
1107,0.00
1104,0.00
1105,0.00
1108,0.00
1102,0.00
1099,0.00
1102,0.00
1105,0.00
1104,0.00
1097,0.00
1095,0.00
1092,0.00
1100,0.00
1094,0.00
1088,0.00
1093,0.00
1093,0.00
1088,0.00
1089,0.00
1090,0.00
1087,0.00
1085,0.00
1087,0.00
1083,0.00
1084,0.00
1082,0.00
1079,0.00
1082,0.00
1081,0.63
1079,6.77
1083,14.12
1095,23.06
1096,30.40
1067,36.53
1089,40.27
1070,45.42
1086,49.34
1076,53.32
1069,55.76
1084,60.60
1074,64.02
1073,66.96
1080,69.30
1073,71.05
1074,72.68
1078,73.84
1074,74.90
1073,75.44
1079,76.37
1076,77.22
1074,78.10
1078,78.83
1075,79.52
1075,80.33
1079,80.72
1076,81.46
1076,81.97
1079,82.25
1075,82.72
1077,82.90
1079,82.96
1075,83.24
1076,83.33
1079,83.24
1077,83.34
1075,83.43
1079,83.38
1077,83.41
1075,83.48
1079,83.42
1077,83.52
1075,83.63
1076,83.72
1075,83.90
1076,83.92
1077,83.86
1074,83.97
1074,84.04
1078,84.02
1074,84.30
1074,84.37
1077,84.36
1074,84.50
1074,84.54
1077,84.50
1075,84.53
1074,84.60
1077,84.76
1076,85.43
1075,86.26
1076,87.38
1074,88.86
1076,91.28
1077,93.24
1073,95.79
1075,97.30
1079,98.80
1074,100.40
1075,101.34
1078,103.41
1077,105.66
1077,108.92
1079,111.42
1074,113.41
1077,115.04
1082,117.82
1076,121.36
1076,123.39
1081,125.37
1079,126.76
1079,128.28
1081,129.50
1079,130.39
1081,131.09
1083,131.32
1077,131.98
1081,132.20
1084,132.53
1079,133.39
1081,133.82
1085,134.06
1083,134.44
1083,134.71
1086,134.85
1086,135.01
1085,135.22
1088,135.10
1086,135.34
1084,135.47
1089,135.50
1085,135.76
1088,135.64
1091,135.62
1085,135.86
1088,136.23
1092,136.09
1089,136.10
1089,136.20
1091,135.90
1089,135.84
1089,135.70
1093,135.51
1090,135.50
1088,135.60
1094,135.34
1092,135.40
1088,135.49
1091,135.36
1093,135.36
1091,135.40
1092,135.30
1092,135.28
1091,135.26
1093,135.36
1093,135.51
1090,135.58
1094,135.64
1094,135.68
1087,135.98
1093,135.74
1094,135.77
1087,135.84
1091,135.47
1095,135.22
1092,135.22
1092,135.14
1094,134.24
1091,133.58
1095,133.03
1098,132.96
1090,133.18
1091,132.88
1097,132.74
1093,133.18
1091,133.39
1092,133.40
1090,133.50
1093,133.52
1096,133.36
1091,133.58
1090,133.64
1097,133.40
1093,133.56
1090,133.63
1096,133.44
1094,133.58
1091,133.64
1096,133.46
1094,133.53
1091,133.62
1096,133.49
1094,132.78
1092,132.06
1097,131.54
1091,131.48
1090,131.35
1096,130.97
1096,130.87
1090,130.95
1093,130.78
1097,130.68
1092,130.76
1091,130.71
1094,130.72
1092,130.88
1096,130.94
1095,130.76
1087,131.08
1094,130.98
1099,131.18
1090,131.76
1092,131.64
1097,131.42
1093,131.66
1094,131.62
1096,131.56
1091,131.80
1092,131.69
1097,131.61
1092,131.76
1092,131.82
1097,131.60
1091,131.88
1092,131.84
1098,131.61
1092,131.83
1091,131.94
1098,131.64
1096,131.78
1090,131.86
1096,131.70
1095,131.78
1092,131.82
1097,131.66
1095,131.66
1091,131.82
1095,131.68
1094,131.82
1092,131.81
1095,131.62
1093,131.83
1091,131.78
1097,131.62
1094,131.40
1090,131.38
1093,131.03
1098,131.11
1092,131.67
1092,131.95
1097,131.76
1092,132.16
1095,132.06
1098,131.94
1090,132.26
1090,132.14
1098,131.84
1095,132.14
1092,132.18
1097,132.00
1092,132.14
1093,132.02
1098,131.72
1091,131.88
1090,132.02
1098,131.66
1094,131.86
1090,131.96
1098,131.68
1096,131.88
1091,131.95
1099,131.95
1096,132.22
1089,132.32
1095,131.52
1095,131.20
1090,131.10
1093,130.73
1095,130.23
1090,130.24
1095,129.90
1096,129.72
1090,129.80
1092,129.60
1095,129.57
1092,129.64
1093,129.62
1096,129.54
1091,129.80
1095,129.72
1098,129.59
1089,130.01
1093,129.90
1099,129.66
1093,130.02
1094,129.88
1097,129.82
1092,130.05
1093,129.92
1098,129.86
1092,129.96
1091,130.00
1096,129.92
1094,130.04
1093,130.01
1096,129.78
1091,129.92
1092,129.76
1099,129.38
1090,129.70
1090,129.68
1098,129.42
1095,129.65
1091,129.57
1094,129.52
1094,129.54
1092,129.54
1096,129.36
1096,129.38
1090,129.47
1092,127.60
1095,126.63
1091,126.74
1093,126.22
1096,126.12
1087,126.42
1095,125.90
1097,125.93
1087,126.16
1095,125.88
1095,125.88
1087,126.22
1095,125.82
1095,125.87
1087,126.08
1092,126.00
1096,125.82
1091,126.00
1091,125.94
1096,125.82
1092,126.10
1092,125.87
1094,125.81
1089,126.14
1094,125.84
1095,125.86
1089,126.13
1092,125.99
1097,125.82
1091,125.96
1090,126.08
1096,125.84
1094,125.88
1089,126.03
1095,125.83
1094,126.01
1092,126.05
1095,125.90
1092,126.08
1093,125.98
1097,125.76
1093,126.00
1090,126.04
1097,125.89
1097,125.84
1091,125.98
1097,125.76
1096,125.84
1093,125.93
1095,125.82
1097,125.79
1097,125.77
1095,125.86
1097,125.82
1092,125.94
1091,125.93
1095,125.77
1096,125.83
1099,125.74
1101,125.56
1096,125.80
1098,125.78
1103,125.88
1094,126.30
1096,125.93
1103,125.74
1099,125.71
1098,125.84
1101,125.66
1102,125.76
1102,125.64
1105,125.50
1100,125.58
1101,125.45
1106,125.32
1106,125.50
1102,125.78
1107,125.62
1108,125.48
1104,125.62
1107,125.54
1111,125.38
1106,125.60
1106,125.58
1113,125.32
1108,125.56
1109,125.39
1114,125.30
1107,125.56
1112,125.37
1114,125.24
1112,125.32
1112,125.32
1115,125.36
1118,125.36
1115,125.56
1114,125.66
1119,125.56
1117,125.70
1117,125.52
1120,125.32
1118,125.40
1120,125.24
1124,125.08
1121,125.14
1119,124.66
1124,123.54
1124,122.86
1124,122.24
1125,121.80
1125,120.86
1126,120.00
1128,119.28
1128,118.82
1125,118.48
1130,117.94
1133,117.48
1128,117.40
1128,117.22
1133,116.96
1133,116.64
1131,116.16
1135,115.30
1136,114.78
1134,114.40
1136,114.07
1139,113.80
1137,113.67
1137,113.58
1141,113.45
1140,113.39
1138,113.32
1141,112.73
1143,109.83
1142,107.78
1143,106.00
1145,104.34
1148,103.20
1144,102.46
1140,101.02
1145,99.14
1144,98.89
1152,98.80
1150,98.86
1145,98.78
1151,98.58
1153,98.58
1152,98.72
1151,98.66
1153,98.47
1154,98.24
1153,98.15
1155,97.91
1156,97.78
1157,97.68
1156,97.60
1158,97.50
1160,97.42
1158,97.44
1159,97.42
