Speed,q,p
1055,134.9,1342200.929
1055,135.26,1342793.838
1063,135.46,1345156.052
1055,134.96,1342295.869
1059,135.35,1345597.447
1066,135.03,1346106.904
1058,135.16,1343044.751
1063,135.54,1345948.621
1067,135.05,1346004.091
1058,134.95,1344294.119
1066,135.58,1348498.231
1070,135.42,1348304.285
1062,135.63,1346195.825
1070,135.82,1349650.76
1070,135.2,1348751.093
1068,135.56,1349045.201
1074,135.69,1352154.71
1065,135.15,1346649.823
1067,135.58,1347894.767
1077,135.78,1350900.718
1073,135.51,1349401.362
1070,135.66,1347899.17
1075,135.78,1348849.798
1074,135.52,1348700.608
1075,135.81,1348698.89
1081,135.77,1350851.458
1076,135.44,1348901.096
1076,135.88,1348949.45
1083,136.06,1351550.129
1079,135.54,1350450.327
1079,135.93,1350249.207
1085,135.6,1352102.209
1078,135.5,1349649.849
1080,135.18,1349800.985
1088,134.71,1353000.267
1083,134.82,1351200.345
1081,134.81,1350397.419
1088,134.42,1353051.006
1085,134.52,1351699.761
1086,134.46,1351400.408
1091,134.18,1352399.936
1085,134.28,1350000
1088,134.06,1350698.37
1093,133.72,1352401.245
1088,133.94,1350700.075
1089,133.8,1350349.886
1096,133.48,1353300.294
1090,133.75,1350350.926
1089,133.59,1346449.587
1099,132.9,1347351.998
1097,132.66,1345601.248
1097,132.14,1345848.684
1103,131.62,1348103.501
1095,131.71,1339854.073
1094,131.11,1334998.913
1106,130.09,1338099.77
1102,129.61,1337153.368
1096,129.62,1331958.043
1104,128.86,1326953.871
1103,128.32,1324751.363
1100,127.92,1323351.46
1106,127.32,1322645.066
1107,127.08,1325802.104
1103,127.07,1323601.295
1108,126.68,1322848.301
1109,126.62,1323552.71
1103,126.76,1321649.839
1110,126.54,1323391.466
1115,126.24,1326859.474
1109,126.44,1322700.696
1110,126.4,1323987.926
1117,126.2,1328303.835
1113,126.36,1325557.726
1111,126.26,1323143.872
1116,126.06,1327449.103
1115,126.18,1327701.669
1115,126.2,1326150.196
1121,125.9,1325900.398
1118,125.96,1322209.92
1115,125.56,1311303.165
1121,124.76,1309548.632
1124,124.3,1310948.596
1118,124.23,1310904.477
1121,123.81,1308546.217
1127,123.33,1310602.768
1122,123.34,1308050.668
1122,123.12,1308297.486
1129,122.83,1310250.554
1126,122.92,1309252.332
1124,122.84,1308147.633
1129,122.64,1309999.434
1130,122.67,1310052.069
1127,122.71,1308847.996
1130,122.56,1310798.054
1133,122.5,1311802.601
1130,122.62,1309599.165
1132,122.5,1310798.517
1134,122.44,1312251.24
1131,122.58,1311000.655
1134,122.48,1311197.957
1138,122.32,1313350.84
1135,122.46,1311006.352
1134,122.38,1308242.265
1140,122.2,1314449.574
1139,122.3,1313955.158
1136,122.26,1312148.978
1139,122.24,1312401.364
1143,122.03,1310457.128
1141,121.82,1297189.577
1138,120.83,1262634.822
1142,118.55,1241603.278
1143,115.89,1238706.231
1142,113.47,1235946.494
1146,111.9,1236706.078
1147,110.82,1229474.333
1142,109.4,1209444.302
1145,107.28,1177698.641
1148,102.92,1107628.448
1145,91.92,977643.9932
1143,78.22,854075.6577
1145,65,752074.9792
1142,45.12,679902.3289
1141,32.08,678900.8077
1141,22.49,679046.3924
1141,14.02,679309.6763
1129,8.2,674167.0544
1124,2.12,672123.9011
1148,0,680667.7495
1134,0,675985.3122
1142,0,679662.777
1133,0,675690.0733
1139,0,677916.249
1130,0,673939.6251
1136,0,676510.963
1130,0,673997.4549
1131,0,674353.1699
1130,0,673698.7501
1128,0,673753.1126
1126,0,671912.2224
1121,0,669883.5369
1129,0,673800
1128,0,673009.3864
1121,0,670204.908
1119,0,669394.7417
1122,0,670748.2453
1122,0,670360.5765
1115,0,668145.7644
1118,0,669298.9995
1118,0,669054.6459
1114,0,667548.5607
1115,0,668049.5472
1115,0,668051.4336
1113,0,667253.5075
1110,0,666348.5471
1112,0,666403.6814
1109,0,665447.458
1109,0,665952.5558
1107,0,664853.306
1104,0,663750.4542
1106,0,664243.1747
1109,0,665509.1904
1103,0,662956.0513
1099,0,661797.6006
1102,0,662796.0291
1106,0,664098.952
1105,0,663707.2056
1097,0,661501.0047
1096,0,660409.0052
1092,0,659136.7378
1100,0,662107.3585
1094,0,659761.5768
1088,0,657694.5265
1093,0,659348.277
1093,0,659256.5144
1088,0,657600
1088,0,657797.496
1090,0,658153.7068
1087,0,657054.1856
1085,0,656395.2685
1087,0,657057.2101
1083,0,655548.3418
1084,0,655901.3349
1082,0,655206.1931
1079,0,654394.5909
1082,0,668218.7662
1081,0.63,715120.6376
1079,6.77,760623.6345
1083,14.12,836714.7617
1094,23.06,885492.3004
1096,30.4,892656.9212
1067,36.53,889178.2814
1089,40.27,911603.5349
1070,45.42,914531.9635
1086,49.34,927612.0038
1076,53.32,934154.2361
1070,55.76,943765.9111
1084,60.6,976483.7174
1074,64.02,979347.0568
1073,66.96,984520.2321
1080,69.3,998901.8271
1073,71.05,998060.1514
1074,72.68,998799.6922
1078,73.84,1005857.132
1074,74.9,1003768.471
1073,75.44,1004972.549
1079,76.37,1019823.059
1076,77.22,1023317.223
1075,78.1,1022615.456
1079,78.83,1030076.235
1076,79.52,1033067.512
1075,80.33,1032404.762
1079,80.72,1040374.865
1076,81.46,1043361.199
1076,81.97,1042333.489
1079,82.25,1044512.901
1075,82.72,1042448.974
1077,82.9,1043435.385
1079,82.96,1045263.66
1076,83.24,1042656.161
1076,83.33,1042630.799
1079,83.24,1045702.123
1078,83.34,1044467.039
1076,83.43,1042435.171
1079,83.38,1045147.143
1077,83.41,1044572.447
1075,83.48,1042281.091
1079,83.42,1045637.692
1077,83.52,1046962.513
1075,83.63,1045441.151
1076,83.72,1046848.871
1075,83.9,1046607.732
1076,83.92,1046086.3
1077,83.86,1047906.055
1074,83.97,1046608.21
1075,84.04,1046818.933
1079,84.02,1050758.853
1074,84.3,1048959.031
1074,84.37,1048628.617
1077,84.36,1051262.684
1075,84.5,1049061.331
1074,84.54,1048281.571
1077,84.5,1050902.138
1076,84.53,1050012.97
1074,84.6,1050348.278
1077,84.76,1061257.724
1076,85.43,1074791.5
1075,86.26,1078936.521
1076,87.38,1091512.828
1073,88.86,1107879.608
1076,91.28,1129887.171
1077,93.24,1145551.133
1073,95.79,1146669.226
1076,97.3,1154793.724
1079,98.8,1167311.38
1074,100.4,1167022.318
1075,101.34,1178816.068
1078,103.41,1206961.327
1077,105.66,1224655.322
1077,108.92,1249791.421
1079,111.42,1257800
1074,113.41,1258190.493
1077,115.04,1274610.127
1082,117.82,1322337.569
1076,121.36,1324488.216
1076,123.39,1327857.644
1081,125.37,1334234.313
1079,126.76,1337369.048
1079,128.28,1341635.057
1082,129.5,1343307.127
1079,130.39,1342400
1081,131.09,1343181.116
1083,131.32,1344967.186
1077,131.98,1343683.288
1082,132.2,1347459.97
1085,132.53,1352014.268
1079,133.39,1350394.903
1081,133.82,1351584.324
1085,134.06,1353595.186
1083,134.44,1354102.418
1083,134.71,1354141.692
1086,134.85,1355394.962
1086,135.01,1355708.586
1085,135.22,1355091.99
1088,135.1,1355707.459
1085,135.34,1355043.727
1084,135.47,1356531.462
1089,135.5,1358069.25
1085,135.76,1355800
1088,135.64,1356724.585
1091,135.62,1358917.451
1085,135.86,1356946.242
1088,136.23,1358034.444
1092,136.09,1359220.094
1088,136.1,1356459.935
1089,136.2,1355984.488
1091,135.9,1357702.402
1090,135.84,1357155.95
1089,135.7,1356790.722
1093,135.51,1357951.176
1090,135.5,1357215.199
1088,135.6,1356032.76
1094,135.34,1358048.685
1092,135.4,1357613.996
1088,135.49,1356239.691
1091,135.36,1357795.462
1094,135.36,1358058.255
1091,135.4,1357244.279
1093,135.3,1357561.578
1092,135.28,1355906.912
1091,135.26,1356466.391
1094,135.36,1360706.727
1093,135.51,1358529.119
1090,135.58,1355723.947
1094,135.64,1359540.919
1094,135.68,1359722.028
1088,135.98,1357538.04
1094,135.74,1359444.747
1094,135.77,1358342.396
1088,135.84,1353187.81
1091,135.47,1355391.187
1095,135.22,1357234.051
1092,135.22,1358516.274
1092,135.14,1353703.099
1094,134.24,1345105.972
1091,133.58,1346014.005
1095,133.03,1352286.216
1098,132.96,1352244.183
1090,133.18,1345941.949
1091,132.88,1348909.057
1097,132.74,1354652.747
1094,133.18,1353364.708
1091,133.39,1351094.688
1092,133.4,1351803.401
1091,133.5,1351200
1093,133.52,1351836.736
1096,133.36,1353407.759
1091,133.58,1351609.475
1090,133.64,1350685.698
1097,133.4,1353400
1094,133.56,1352612.206
1090,133.63,1350888.896
1096,133.44,1352950.966
1094,133.58,1352308.692
1091,133.64,1351194.246
1096,133.46,1352350.708
1094,133.53,1351805.586
1091,133.62,1351587.416
1097,133.49,1350409.081
1094,132.78,1338976.857
1092,132.06,1343889.131
1097,131.54,1345210.014
1091,131.48,1342355.718
1090,131.35,1341789.753
1097,130.97,1344200
1096,130.87,1343558.657
1090,130.95,1341747.37
1093,130.78,1342740.766
1097,130.68,1343955.917
1093,130.76,1342501.325
1091,130.71,1342446.416
1094,130.72,1343397.343
1093,130.88,1344049.287
1096,130.94,1344396.696
1095,130.76,1343966.655
1088,131.08,1342230.685
1094,130.98,1347487.602
1100,131.18,1348917.19
1091,131.76,1344901.441
1091,131.64,1345536.235
1097,131.42,1347710.962
1093,131.66,1345550.849
1094,131.62,1346040.416
1097,131.56,1347309.065
1091,131.8,1345249.267
1092,131.69,1346189.053
1097,131.61,1348057.725
1092,131.76,1346153.981
1092,131.82,1346234.799
1097,131.6,1348111.093
1091,131.88,1345852.207
1093,131.84,1346187.997
1098,131.61,1348107.248
1092,131.83,1346008.805
1091,131.94,1345085.668
1098,131.64,1347750.895
1096,131.78,1346814.482
1090,131.86,1345040.552
1096,131.7,1347000
1095,131.78,1346557.233
1092,131.82,1345642.952
1097,131.66,1347147.563
1095,131.66,1347012.253
1091,131.82,1345641.734
1095,131.68,1347000
1094,131.82,1346704.897
1093,131.81,1346242.522
1096,131.62,1347403.18
1093,131.83,1346357.927
1091,131.78,1345637.113
1097,131.62,1344951.107
1094,131.4,1338421.665
1091,131.38,1345120.289
1093,131.03,1349367.948
1098,131.11,1347132.871
1092,131.67,1349065.942
1092,131.95,1347231.727
1097,131.76,1349616.073
1092,132.16,1347347.35
1095,132.06,1348094.795
1098,131.94,1348116.386
1090,132.26,1345056.16
1091,132.14,1345080.044
1098,131.84,1348449.007
1095,132.14,1348404.398
1092,132.18,1347897.976
1097,132,1347954.8
1092,132.14,1346758.62
1093,132.02,1346478.853
1098,131.72,1348918.074
1091,131.88,1345808.478
1091,132.02,1345429.863
1098,131.66,1348000
1094,131.86,1347118.029
1091,131.96,1345281.21
1097,131.68,1347902.177
1096,131.88,1347257.713
1091,131.95,1347766.946
1099,131.95,1352355.772
1096,132.22,1348727.008
1089,132.32,1340238.913
1095,131.52,1342186.539
1095,131.2,1343463.281
1090,131.1,1340725.341
1093,130.73,1338132.199
1095,130.23,1339424.934
1091,130.24,1336643.411
1095,129.9,1338034.527
1096,129.72,1338976.037
1090,129.8,1336092.734
1092,129.6,1337584.867
1096,129.57,1339497.432
1092,129.64,1339068.85
1094,129.62,1337334.479
1096,129.54,1339194.347
1091,129.8,1339653.709
1095,129.72,1340223.019
1098,129.59,1342279.15
1088,130.01,1338848.771
1093,129.9,1339876.968
1099,129.66,1341920.574
1093,130.02,1339800
1094,129.88,1340336.013
1097,129.82,1341415.624
1092,130.05,1339648.77
1094,129.92,1340433.648
1098,129.86,1341913.543
1092,129.96,1340205.562
1091,130,1339988.902
1096,129.92,1341200
1094,130.04,1340956.072
1094,130.01,1340005.194
1097,129.78,1339156.523
1091,129.92,1337717.062
1092,129.76,1336524.847
1099,129.38,1338914.394
1091,129.7,1336814.785
1090,129.68,1335828.211
1098,129.42,1338302.692
1095,129.65,1338195.032
1091,129.57,1338507.668
1094,129.52,1337648.672
1094,129.54,1337459.581
1092,129.54,1336497.461
1096,129.36,1337384.516
1096,129.38,1337688.836
1091,129.47,1326329.871
1092,127.6,1307937.265
1095,126.63,1315053.839
1091,126.74,1314502.838
1093,126.22,1315171.722
1096,126.12,1316786.656
1087,126.42,1312984.506
1096,125.9,1315823.152
1097,125.93,1317440.606
1088,126.16,1313086.914
1095,125.88,1315279.441
1095,125.88,1316136.114
1087,126.22,1313124.957
1095,125.82,1316292.046
1096,125.87,1316177.209
1088,126.08,1313146.203
1092,126,1314378.496
1096,125.82,1317140.105
1091,126,1316981.867
1091,125.94,1313930.81
1096,125.82,1315664.244
1092,126.1,1313707.753
1092,125.87,1313774.184
1094,125.81,1316800
1090,126.14,1316071.573
1094,125.84,1315261.538
1095,125.86,1318435.707
1088,126.13,1314102.547
1092,125.99,1314530.463
1097,125.82,1316361.846
1091,125.96,1314708.674
1091,126.08,1314334.651
1097,125.84,1316000
1094,125.88,1315269.122
1089,126.03,1313681.968
1095,125.83,1315946.229
1094,126.01,1316546.062
1092,126.05,1316854.198
1095,125.9,1316059.328
1092,126.08,1314804.837
1093,125.98,1314687.151
1097,125.76,1316053.771
1094,126,1315989.906
1091,126.04,1316663.621
1097,125.89,1315292.082
1097,125.84,1315568.724
1091,125.98,1313988.916
1097,125.76,1315590.446
1096,125.84,1316166.229
1093,125.93,1314443.794
1096,125.82,1315492.722
1097,125.79,1316400
1097,125.77,1316788.546
1095,125.86,1317708.15
1097,125.82,1316507.305
1093,125.94,1315160.857
1091,125.93,1314287.844
1095,125.77,1315751.177
1096,125.83,1315697.624
1099,125.74,1316488.289
1101,125.56,1318631.992
1097,125.8,1319236.45
1099,125.78,1316659.958
1103,125.88,1321067.838
1094,126.3,1317043.691
1096,125.93,1313163.104
1103,125.74,1317658.38
1100,125.71,1316356.026
1098,125.84,1316086.612
1101,125.66,1317551.348
1103,125.76,1317059.387
1103,125.64,1316586.374
1105,125.5,1317228.309
1100,125.58,1313404.621
1101,125.45,1314167.663
1106,125.32,1319279.511
1106,125.5,1320778.863
1102,125.78,1317293.27
1106,125.62,1318492.528
1108,125.48,1318815.552
1105,125.62,1317000
1106,125.54,1317877.449
1111,125.38,1320062.458
1106,125.6,1317861.846
1106,125.58,1317274.901
1113,125.32,1320893.251
1109,125.56,1320724.159
1109,125.39,1318377.855
1114,125.3,1320617.907
1107,125.56,1318151.07
1112,125.37,1318732.623
1115,125.24,1320462.38
1112,125.32,1318702.315
1112,125.32,1319714.339
1115,125.36,1323897.378
1118,125.36,1323956.246
1115,125.56,1323005.442
1115,125.66,1323081.384
1119,125.56,1324274.663
1117,125.7,1320862.948
1117,125.52,1319980.837
1121,125.32,1322057.967
1118,125.4,1320853.607
1120,125.24,1321083.397
1124,125.08,1322907.11
1121,125.14,1316440.255
1119,124.66,1299590.238
1124,123.54,1300800
1124,122.86,1299483.684
1124,122.24,1295302.418
1125,121.8,1291926.971
1125,120.86,1282107.495
1126,120,1281151.25
1128,119.28,1281097.673
1128,118.82,1279937.562
1126,118.48,1275400
1130,117.94,1276034.068
1133,117.48,1277512.387
1128,117.4,1275512.96
1128,117.22,1274536.772
1133,116.96,1275469.414
1133,116.64,1269595.066
1131,116.16,1258594.746
1135,115.3,1259394.165
1136,114.78,1259466.454
1133,114.4,1257994.346
1136,114.07,1258939.577
1139,113.8,1259708.602
1137,113.67,1258653.752
1137,113.58,1258735.842
1142,113.45,1260400
1140,113.39,1258937.774
1139,113.32,1247731.328
1141,112.73,1222670.876
1143,109.83,1207690.932
1142,107.78,1198570.678
1144,106,1185529.654
1145,104.34,1189115.204
1148,103.2,1191693.957
1144,102.46,1178618.951
1139,101.02,1152351.521
1145,99.14,1158117.068
1144,98.89,1177669.419
1152,98.8,1180513.425
1151,98.86,1177541.822
1145,98.78,1173971.863
1151,98.58,1178556.036
1154,98.58,1183205.632
1152,98.72,1181196.141
1151,98.66,1176120.876
1153,98.47,1175212.312
1154,98.24,1177785.265
1153,98.15,1174000
1155,97.91,1175311.586
1157,97.78,1178623.306
1157,97.68,1175908.605
1156,97.6,1175096.764
1158,97.5,1175932.681
1160,97.42,1178182.83
1158,97.44,1178932.238
1159,97.42,1177297.464
1163,97.44,1182648.58
1163,97.62,1182460.665
1161,97.7,1181932.1
1165,97.78,1183648.532
1166,97.81,1184527.847
1169,97.78,1185927.714
1164,97.86,1183296.97
1166,97.86,1184469.243
1171,97.82,1187151.669
1171,97.92,1186078.698
1171,97.84,1183006.114
1171,97.48,1182738.823
1172,97.3,1182592.175
1172,97.13,1189522.92
1175,97.59,1213806.022
1178,98.12,1174038.295
1175,96.28,1137484.906
1172,92.75,1123489.855
1178,90.54,1125134.212
1184,89.49,1148122.545
1178,90.26,1166027.043
1180,90.38,1153282.854
1183,90.26,1153788.633
1184,90.89,1171850.043
1186,92.48,1189442.939
1183,92.72,1161602.677
1184,91.38,1133558.809
1189,89.9,1142103.239
1189,88.94,1141654.903
1188,88.22,1140524.519
1189,87.79,1139319.799
1191,87.34,1142924.987
1192,87.14,1144283.363
1191,87.02,1141932.026
1195,86.82,1144421.845
1196,86.78,1145937.102
1195,86.7,1143131.637
1196,86.51,1144848.306
1197,86.42,1145048.283
1199,86.32,1145441.055
1199,86.24,1146200
1200,86.22,1146441.326
1202,86.16,1147200
1201,86.08,1146910.162
1202,86,1146193.099
1205,85.9,1148342.484
1208,85.94,1153731.541
1210,85.98,1155206.899
1208,86.11,1152909.099
1206,85.92,1148082.439
1209,85.63,1150756.085
1211,85.56,1154110.148
1212,85.52,1152813.806
1212,85.35,1151840.667
1214,85.3,1153517.152
1216,85.16,1155774.07
1216,85.06,1153558.403
1217,84.84,1153137.982
1218,84.65,1154200
1217,84.54,1154634.205
1220,84.42,1155758.917
1220,84.35,1154855.141
1220,84.18,1154689.879
1222,84.02,1155213.511
1223,83.7,1154048.285
1227,83.32,1154681.917
1229,83.04,1153784.063
1226,82.13,1131945.692
1226,79.96,1060931.895
1226,72,962514.777
1230,64.34,881676.3479
1229,47.88,774135.8301
1229,35.06,721509.6842
1228,23.18,720406.7599
1226,16.12,719364.919
1218,9.9,716165.0262
1214,4.18,714977.055
1238,0.92,726261.1685
1224,0,719103.4274
1236,0,724943.0827
1224,0,718433.7246
1234,0,723667.7638
1229,0,721419.5346
1227,0,720180.3707
1230,0,721806.2926
1230,0,721635.5126
1231,0,722177.4497
1227,0,719986.3521
1229,0,721538.4531
1230,0,722214.0018
1228,0,721000
1229,0,721096.564
1230,0,721448.42
1229,0,721648.3329
1229,0,721703.1252
1230,0,721642.2947
1231,0,722060.4183
1229,0,720854.6294
1229,0,721176.0568
1233,0,723357.4067
1231,0,722066.2053
1227,0,720109.2728
1226,0,719974.6568
1233,0,723029.5544
1235,0,724031.7093
1228,0,720951.4884
1229,0,721187.3047
1232,0,722642.4576
1232,0,722721.6912
1229,0,720939.6452
1232,0,722582.7686
1235,0,724157.0322
1232,0,722914.2754
1230,0,721691.4323
1232,0,723086.1541
1235,0,724260.1932
1232,0,723151.4239
1232,0,723000
1233,0,723242.9265
1235,0,724388.6649
1237,0,725356.7858
1235,0,724308.7108
1233,0,723351.4627
1234,0,723733.3065
1238,0,725545.6528
1238,0,725612.7668
1235,0,724351.4095
1235,0,724635.968
1239,0,726000
1238,0,725612.3837
1235,0,724400
1236,0,724932.7432
1240,0,726648.556
1239,0,726315.6624
1236,0,725091.1363
1238,0,726339.395
1241,0,727400
1241,0,726964.2748
1238,0,725648.5859
1239,0,726478.197
1243,0,728405.778
1241,0,727216.9189
1238,0,725837.4585
1241,0,727442.808
1243,0,728297.31
1243,0,728259.7416
1241,0,727394.4098
1242,0,728000
1243,0,728048.6665
1243,0,728248.582
1243,0,728302.5822
1242,0,727805.6193
1242,0,727684.6051
1245,0,729588.6745
1247,0,730411.6717
1244,0,729005.4495
1243,0,728545.7864
1245,0,729242.9413
1247,0,730339.7672
1248,0,730767.3283
1244,0,728702.8943
1245,0,729275.7874
1250,0,731902.4711
1248,0,730966.9454
1244,0,728805.3296
1244,0,728638.5499
1247,0,730292.0148
1247,0,730859.9717
1244,0,729166.7763
1243,0,728317.0397
1250,0,732043.4616
1250,0,731973.2064
1245,0,729302.6088
1246,0,729777.0719
1252,0,732736.5364
1253,0,733620.1472
1247,0,730761.382
1246,0,729886.557
1250,0,731934.2563
1253,0,733356.7885
1251,0,732211.5476
1250,0,731291.4706
1250,0,732200
1250,0,732005.4058
1249,0,731594.4719
1251,0,732588.7245
1253,0,733508.3977
1250,0,732309.1213
1250,0,731837.245
1253,0,733200
1251,0,732762.7208
1249,0,731594.2801
1251,0,732540.1381
1253,0,733793.9512
1253,0,733431.7408
1247,0,731078.8794
1253,0,733393.525
1255,0,733660.7057
1252,0,732793.6191
1253,0,733060.5285
1250,0,732242.4284
1253,0,733000
1253,0,732806.3498
1251,0,732586.5112
1252,0,733460.9807
1251,0,732255.0836
1251,0,732236.1915
1253,0,733357.5437
1251,0,732357.4955
1250,0,731745.347
1252,0,732587.9451
1254,0,733606.1723
1250,0,732758.1804
1249,0,731951.6027
1251,0,732331.9652
1253,0,733660.8681
1250,0,732212.3255
1249,0,731387.7124
1252,0,732745.3739
1253,0,732909.7757
1250,0,731660.7845
1247,0,730986.6654
1251,0,732587.7275
1253,0,733558.2369
1250,0,732121.3221
1247,0,730048.4699
1248,0,731024.7462
1253,0,733454.6873
1251,0,732081.2257
1246,0,729296.9029
1247,0,730180.5852
1250,0,732290.9363
1251,0,732281.6257
1245,0,729109.2814
1245,0,729170.3989
1251,0,732248.471
1249,0,731236.5823
1241,0,727551.5598
1242,0,727981.1084
1247,0,730526.1578
1249,0,731783.4782
1243,0,728262.1932
1242,0,727586.7607
1244,0,728896.5099
1244,0,729055.1177
1244,0,728600
1244,0,728455.0586
1241,0,727759.2045
1240,0,727096.4745
1242,0,727544.508
1242,0,727566.086
1238,0,726055.5959
1238,0,725889.6977
1240,0,726896.4297
1240,0,726910.5026
1238,0,725469.3833
1235,0,724426.5661
1239,0,726303.708
1238,0,725469.6052
1235,0,723800
1235,0,723896.1614
1235,0,724007.8644
1232,0,722726.9232
1230,0,721319.9209
1234,0,723503.8239
1232,0,723008.3342
1231,0,722207.7209
1230,0,721551.9968
1229,0,721255.8188
1229,0,721039.6326
1229,0,721655.605
1227,0,720382.9479
1223,0,718040.5621
1225,0,719329.2053
1228,0,720567.2646
1224,0,718623.6292
1220,0,717087.9491
1222,0,718192.0291
1223,0,718320.3999
1220,0,716800
1220,0,716992.2064
1220,0,717167.4908
1217,0,715559.5675
1217,0,714800
1217,0,715281.076
1220,0,716559.4768
1217,0,715222.7096
1212,0,712871.6003
1211,0,711967.9656
1214,0,714303.9241
1213,0,713374.7178
1209,0,711014.9956
1208,0,710520.9016
1211,0,712656.1488
1211,0,711911.1344
1207,0,709991.0999
1202,0,707471.2671
1206,0,710080.8283
1209,0,711263.6956
1204,0,708523.2266
1192,0,702334.2867
1187,0,700751.8412
1199,0,704974.8961
1202,0,707328.5616
1202,0,707800.1555
1194,0,704191.4097
1196,0,704848.0609
1196,0,705143.8319
1196,0,705169.2002
1193,0,703175.5872
1190,0,701583.7219
1193,0,702943.5017
1193,0,703448.0503
1190,0,702592.4272
1184,0,699400
1186,0,699926.5031
1188,0,701312.1826
1185,0,700208.3316
1184,0,699264.3986
1184,0,698821.3096
1185,0,700177.2062
1181,0,705713.2335
1179,0.64,744532.3721
1181,5.85,816519.032
1189,14.39,901572.162
1196,24.48,928538.2108
1193,30.65,941088.1986
1177,35.12,947305.7639
1190,38.98,951942.8942
1170,42.74,946785.0443
1179,44.98,959648.893
1185,47.38,986217.372
1177,50.39,987917.2952
1183,53.68,995813.701
1176,55.6,991876.8091
1179,57.08,994737.6853
1182,57.87,998904.2725
1178,58.76,998122.0452
1179,59.18,997171.8296
1178,59.69,998570.7125
1180,59.93,998300.0353
1181,60.24,1001847.789
1179,60.56,1001952.139
1181,60.85,1002753.811
1180,61.11,1005417.524
1180,61.4,1004486.789
1182,61.54,1005400
1181,61.71,1005447.685
1181,61.77,1005408.631
1180,61.84,1004561.016
1180,61.92,1004659.982
1183,61.96,1006780.177
1181,61.96,1004513.057
1180,61.96,1004412.437
1182,62,1007716.786
1182,62.16,1009380.387
1180,62.28,1007543.463
1181,62.48,1009864.069
1184,62.74,1017616.627
1183,63.39,1022828.015
1181,63.88,1021621.723
1182,64.5,1026371.89
1184,65.34,1038497.899
1183,66.71,1048284.907
1180,67.65,1046334.745
1181,68.86,1059101.641
1186,70.98,1096877.876
1184,73.16,1098304.691
1183,74.35,1097952.21
1182,75.78,1099280.027
1185,76.56,1103713.935
1184,77.29,1103229.997
1185,77.63,1104695.61
1184,78.2,1103997.048
1183,78.5,1102897.845
1188,78.6,1109647.808
1187,78.89,1108939.61
1184,79.2,1107394.335
1187,79.48,1114064.95
1190,79.75,1125303.772
1190,80.86,1130949.498
1186,81.86,1129410.108
1186,82.67,1136678.588
1192,83.4,1142020.941
1191,84.52,1143378.92
1189,85.27,1141685.963
1190,85.66,1143077.913
1191,86.04,1143168.011
1187,86.36,1138933.239
1187,86.5,1145052.624
1194,86.67,1164451.897
1196,88.62,1173033.218
1190,90,1169449.699
1191,90.69,1177146.634
1196,91.76,1177122.108
1195,91.95,1164494.724
1191,91.8,1162603.919
1194,91.46,1166658.865
1199,91.42,1169495.402
1198,91.42,1168126.135
1193,91.5,1162895.512
1195,91.28,1163677.463
1199,91.03,1165295.37
1199,90.93,1165170.146
1196,90.88,1163656.791
1197,90.8,1163962.065
1201,90.7,1166256.703
1200,90.64,1165656.834
1200,90.62,1165200
1200,90.57,1165629.414
1202,90.54,1167143.187
1205,90.49,1164646.419
1202,90.16,1154865.911
1202,89.32,1154754.512
1205,88.84,1158134.488
1206,88.6,1158389.426
1204,88.28,1155133.354
1204,87.98,1154146.37
1208,87.7,1157274.987
1208,87.46,1155075.951
1205,87.13,1153113.242
1207,86.86,1152867.958
1211,86.6,1154332.797
1210,86.42,1141538.445
1208,84.16,1086430.75
1208,78.23,1004868.018
1210,71.9,951104.2258
1208,62.84,917109.3551
1208,56.45,893652.7847
1208,49.12,880324.3804
1210,43.92,866458.1864
1210,40.59,842371.4103
1207,35.86,814690.0967
1208,31,787541.3201
1209,26.02,745608.6606
1205,18.32,714484.1589
1201,12.32,707299.0775
1190,7.2,702508.1481
1192,4.12,703003.8454
1215,2.54,714823.1158
1196,1.76,705712.7433
1198,0,705710.509
1204,0,708360.2652
1202,0,706833.7395
1195,0,705021.9807
1199,0,706472.989
1197,0,705183.7555
1197,0,705488.6583
1193,0,703126.7398
1195,0,704847.9372
1195,0,704328.4006
1190,0,702295.6201
1192,0,702839.8725
1193,0,703552.0196
1191,0,702634.497
1186,0.01,700775.1494
1187,0.12,715120.3744
1190,2.08,764276.7356
1188,8.33,803426.9071
1188,13.31,842076.6224
1198,20.58,893838.7985
1200,28.56,954267.3581
1174,33.35,947135.6993
1192,39.58,966186.4689
1174,43.44,970264.2674
1193,49.26,1027377.498
1179,53.29,1033933.515
1181,58.92,1058379.288
1191,64.58,1119306.337
1180,69.95,1115438.663
1181,72.8,1119792.716
1187,76.36,1133738.314
1184,79.46,1142086.513
1184,82.1,1143000
1183,83.52,1143671.549
1185,85.2,1149967.831
1187,86.84,1163821.25
1182,88.56,1166471.435
1184,89.87,1171429.439
1187,91.38,1180352.121
1185,92.58,1180535.096
1185,93.24,1181887.53
1186,94,1183231.561
1187,94.42,1188676.274
1187,95.29,1201408.629
1184,96.14,1201759.034
1188,97.16,1205712.32
1187,97.86,1208983.121
1187,98.38,1209959.965
1187,98.8,1209536.296
1188,99.24,1211128.4
1190,99.47,1212320.984
1187,99.67,1210848.124
1187,99.8,1211432.004
1190,99.88,1212656.154
1190,99.96,1212296.266
1190,100,1212840.65
1191,100.04,1212350.148
1190,99.99,1207967.364
1188,99.92,1208140.855
1190,99.74,1211942.16
1190,99.66,1208744.093
