,Epm_nEng,InjCtl_qSetUnBal,Rail_pSetPoint
2017-12-01 10:06:30.122091,896.0,33.86,564400.0
2017-12-01 10:06:30.222091,919.5086642043287,34.1598585436028,569199.9292718014
2017-12-01 10:06:30.322091,943.9978489504356,33.75990750486873,568999.0105172003
2017-12-01 10:06:30.422091,923.9846524085075,32.899795365446764,559800.584670152
2017-12-01 10:06:30.522091,903.0047259232155,32.61996849384523,560597.3444812408
2017-12-01 10:06:30.622091,924.0074754601425,32.47928235582632,548799.2026175848
2017-12-01 10:06:30.722091,938.9965902200914,31.040327338871222,547200.3637098569
2017-12-01 10:06:30.822091,930.4959430825336,29.5981743871401,540562.6763593088
2017-12-01 10:06:30.922091,924.5013756450408,26.896753477703832,485385.80334317946
2017-12-01 10:06:31.022091,926.9989964007572,20.993637180800086,459599.59856030287
2017-12-01 10:06:31.122091,925.9911001536008,14.654660092160444,459196.9486240917
2017-12-01 10:06:31.222091,915.4809116460432,8.356889995013868,455591.61974704335
2017-12-01 10:06:31.322091,894.9864044299159,5.022371671670234,446608.3084039403
2017-12-01 10:06:31.422091,877.0676276868095,8.154967241911852,457607.3394388785
2017-12-01 10:06:31.522091,941.5038672315875,3.359001551117407,464603.2344118732
2017-12-01 10:06:31.622091,946.95563857467,1.9393345786200513,469179.2055818766
2017-12-01 10:06:31.722091,914.9765043472912,1.459816120978801,454190.6017389165
2017-12-01 10:06:31.822091,892.0245221926277,1.2805036990918122,445013.5203440434
2017-12-01 10:06:31.922091,910.5110750064118,1.6587202214813024,455201.23055626795
2017-12-01 10:06:32.022091,919.4806319429712,0.6197417592396155,456190.96157338656
2017-12-01 10:06:32.122091,907.4947614662032,0.4598428439860954,450597.38073310157
2017-12-01 10:06:32.222091,903.4899195894935,0.33981671980897227,448595.9678357974
2017-12-01 10:06:32.322091,897.9839560807466,0.2421086293875913,446405.5007723154
2017-12-01 10:06:32.422091,887.5188845369786,1.62170781899632,450007.2253880614
2017-12-01 10:06:32.522091,899.0039179281287,2.656113415296349,454389.34323548997
2017-12-01 10:06:32.622091,901.4497608136345,0.18960126672763195,447611.90854787925
2017-12-01 10:06:32.722091,874.5121947266709,5.353950767311614,454041.9498597482
2017-12-01 10:06:32.822091,882.0358685011627,13.901238014776462,479766.154850185
2017-12-01 10:06:32.922091,901.4636223647813,3.7262064700087536,461404.4544043125
2017-12-01 10:06:33.022091,877.004148058667,7.916293574444417,464440.485052591
2017-12-01 10:06:33.122091,879.534980389997,17.70988259489316,488797.84736061556
2017-12-01 10:06:33.222091,898.9828557808947,12.076329120144514,487581.4439040272
2017-12-01 10:06:33.322091,890.4930542031851,10.266050560780952,478419.44823108165
2017-12-01 10:06:33.422091,886.0146018070308,14.185885651449311,491012.13073199475
2017-12-01 10:06:33.522091,892.4866631503452,16.79593739041284,496391.3823433
2017-12-01 10:06:33.622091,885.9510839259154,14.844116762106797,492266.8898873528
2017-12-01 10:06:33.722091,864.5663709295203,25.425904040894643,521625.35963874205
2017-12-01 10:06:33.822091,897.9260701848547,28.381529665855485,534331.6452200951
2017-12-01 10:06:33.922091,867.493824461875,20.810918860879262,506270.8128371669
2017-12-01 10:06:34.022091,864.563208662238,35.79720551177474,540627.2795279133
2017-12-01 10:06:34.122091,902.4694269119651,34.110883661022335,556976.6532782279
2017-12-01 10:06:34.222091,880.4730482462116,27.58099893164732,540225.7799384063
2017-12-01 10:06:34.322091,869.0819750424134,36.515592161653835,551239.7780533679
2017-12-01 10:06:34.422091,899.4900943137344,34.8730377176533,565981.8867451142
2017-12-01 10:06:34.522091,895.9841936034143,32.42546449710536,559601.354833993
2017-12-01 10:06:34.622091,889.0180198551444,34.839879867632376,560210.2112512485
2017-12-01 10:06:34.722091,894.9820811551743,34.80127991748755,563593.3444290648
2017-12-01 10:06:34.822091,888.132228298491,35.295329809032026,561051.2032985647
2017-12-01 10:06:34.922091,935.1186601800936,33.55882564952686,578998.2776938408
2017-12-01 10:06:35.022091,978.9180845188964,3.532267178583819,504317.42919504753
2017-12-01 10:06:35.122091,941.3894475580083,0.011615376571926196,466631.8391032936
2017-12-01 10:06:35.222091,903.9709239504188,3.980964923187818,477471.7209223004
2017-12-01 10:06:35.322091,895.0552265263728,16.6122682863078,499589.536026582
2017-12-01 10:06:35.422091,913.9877968796843,13.939071648658627,495942.0351785006
2017-12-01 10:06:35.522091,909.9540176029757,7.111281014736642,477033.1073258575
2017-12-01 10:06:35.622091,895.0125939279851,10.79328659402428,487818.89089197764
2017-12-01 10:06:35.722091,899.0206706970637,14.989581968679882,493779.60491223045
2017-12-01 10:06:35.822091,906.4725793157952,11.218560414079251,486397.25793157954
2017-12-01 10:06:35.922091,898.5,10.808067468977676,485619.2378106391
2017-12-01 10:06:36.022091,898.5074962789479,13.39700148842085,491789.2053583151
2017-12-01 10:06:36.122091,900.9983634866012,12.397054275882146,488198.6907892809
2017-12-01 10:06:36.222091,900.4929289683024,11.504879011871374,487806.36392852786
2017-12-01 10:06:36.322091,898.5064456824053,12.878775320342985,489602.5782729621
2017-12-01 10:06:36.422091,900.4962455354778,12.49977473212867,490392.49107095564
2017-12-01 10:06:36.522091,899.5017301910236,12.439238715949607,488406.22868768504
2017-12-01 10:06:36.622091,899.9964458905414,12.222061383485993,490195.7350686497
2017-12-01 10:06:36.722091,899.0034399679339,12.800619194228092,489011.69589097507
2017-12-01 10:06:36.822091,900.0018614688106,12.978361907446622,492385.1082495148
2017-12-01 10:06:36.922091,900.4928222884837,12.540071777115163,488408.6132538195
2017-12-01 10:06:37.022091,898.5096292924823,12.563466545293625,490800.77034339856
2017-12-01 10:06:37.122091,901.0036869784385,13.452847261829337,490988.93906468456
2017-12-01 10:06:37.222091,901.9869389489488,11.522388306477929,488001.4926915487
2017-12-01 10:06:37.322091,898.5038567673085,12.163702496616164,488410.7989484638
2017-12-01 10:06:37.422091,899.5082579325921,13.117605199548285,491190.0904808894
2017-12-01 10:06:37.522091,901.4903858422896,12.537077296056028,488802.3073978505
2017-12-01 10:06:37.622091,898.9979394851601,11.785522179770961,489403.29682374385
2017-12-01 10:06:37.722091,898.512030657797,13.116872028972764,490196.79182458745
2017-12-01 10:06:37.822091,901.4897780084179,12.340735983393909,489399.18224067346
2017-12-01 10:06:37.922091,899.0042070060605,12.521346241939336,489210.09681454505
2017-12-01 10:06:38.022091,900.0021371747298,12.837862825270186,491588.886691405
2017-12-01 10:06:38.122091,900.5,12.338853477527135,489000.81894462346
2017-12-01 10:06:38.222091,900.493428545528,12.06376763389728,489202.6285817888
2017-12-01 10:06:38.322091,899.0062422745704,12.918918005741142,489804.1615163802
2017-12-01 10:06:38.422091,900.4955610738217,12.658313208052242,490787.57100670075
2017-12-01 10:06:38.522091,899.502239092623,12.282239092622973,488014.330192787
2017-12-01 10:06:38.622091,899.9976479991166,12.781223040459404,491194.35519787966
2017-12-01 10:06:38.722091,899.50656371885,13.038599739978684,490005.25097507995
2017-12-01 10:06:38.822091,901.0047915985934,12.715016737462777,491177.95864647
2017-12-01 10:06:38.922091,901.9861071088387,11.679073807255914,486607.4095419527
2017-12-01 10:06:39.022091,898.995330396347,11.49045991218271,488215.8766524202
2017-12-01 10:06:39.122091,898.0023789595062,13.71705009021225,491599.0484161975
2017-12-01 10:06:39.222091,898.4445083402424,13.110615795779731,491424.1268085903
2017-12-01 10:06:39.322091,886.7372633732674,15.354142512008814,496475.06760763784
2017-12-01 10:06:39.422091,830.9628685609506,26.89577967288304,512483.3394520886
2017-12-01 10:06:39.522091,822.0289289616215,40.37060728592788,532681.0010925402
2017-12-01 10:06:39.622091,827.9121574237031,42.57678769235897,549475.1542041651
2017-12-01 10:06:39.722091,810.062305839509,46.04795057408612,564935.5775067715
2017-12-01 10:06:39.822091,822.5920096634223,55.616148432693954,592069.3282115089
2017-12-01 10:06:39.922091,843.8676043670629,54.74827770877072,608352.8794855803
2017-12-01 10:06:40.022091,817.5314504281941,60.41333745388586,639237.1609518994
2017-12-01 10:06:40.122091,823.6414542485588,66.73831247563122,722196.0293544264
2017-12-01 10:06:40.222091,852.0794365764212,66.4586771511165,721408.4732348183
2017-12-01 10:06:40.322091,867.006754890683,77.48207149980948,723018.0130418215
2017-12-01 10:06:40.422091,868.5473050362908,77.95714111903243,727047.8615661295
2017-12-01 10:06:40.522091,877.0556231133811,81.01692748516561,735620.1302696046
2017-12-01 10:06:40.622091,887.5599856344438,80.44068555010793,739442.2755899889
2017-12-01 10:06:40.722091,898.0304839824969,80.56387977959052,746821.0616606342
2017-12-01 10:06:40.822091,903.5412676191428,81.26528225525028,750639.6169143771
2017-12-01 10:06:40.922091,911.0422240834107,82.22608026801113,757815.7636578067
2017-12-01 10:06:41.022091,918.5358741093407,83.30286992874726,760627.5954687237
2017-12-01 10:06:41.122091,925.0437306137778,83.82349844910223,765630.6114296445
2017-12-01 10:06:41.222091,933.0384064503311,84.46337976762915,771225.6043002207
2017-12-01 10:06:41.322091,940.5701571419527,85.1232739999578,776247.9407136677
2017-12-01 10:06:41.422091,952.5562802151297,85.67881515336569,784390.5212269255
2017-12-01 10:06:41.522091,962.0349502230748,85.47697098066686,782758.0597323102
2017-12-01 10:06:41.622091,968.033250489577,84.95709813909147,775563.7267386434
2017-12-01 10:06:41.722091,973.5195925258582,84.47657130797481,769575.5093426772
2017-12-01 10:06:41.822091,977.52811587362,83.7777507301104,764581.2560842533
2017-12-01 10:06:41.922091,982.0146995318931,83.41717768987652,761583.5365242797
2017-12-01 10:06:42.022091,984.5149615451804,82.93545169026517,758777.2584513258
2017-12-01 10:06:42.122091,987.0216861103016,82.17512062518213,754980.4825007286
2017-12-01 10:06:42.222091,990.9906026862382,81.2769928595962,751378.6994221398
2017-12-01 10:06:42.322091,989.5030637834828,80.80220592410767,748011.0296205383
2017-12-01 10:06:42.422091,990.0462053741512,81.15669961613204,749793.3992322641
2017-12-01 10:06:42.522091,997.0402523367378,80.6487293457134,748777.7063981144
2017-12-01 10:06:42.622091,1003.5,78.83525515243647,745187.5135590434
2017-12-01 10:06:42.722091,1003.5295224130614,78.07632609970791,743203.9363217416
2017-12-01 10:06:42.822091,1008.0463900638349,77.50966164291678,743800.0
2017-12-01 10:06:42.922091,1014.9745799084322,75.95822059359027,743778.3929221674
2017-12-01 10:06:43.022091,1011.0207186138875,75.6814207049523,740414.2070495229
2017-12-01 10:06:43.122091,1014.580100621704,75.89834079189123,742797.4367801055
2017-12-01 10:06:43.222091,1027.0,72.50997054553153,742302.1664831797
2017-12-01 10:06:43.322091,1026.969698159768,68.13710370537538,728028.2817175499
2017-12-01 10:06:43.422091,1022.5611611120138,70.65007830849554,732205.4365432902
2017-12-01 10:06:43.522091,1031.5234306266075,69.16883726661213,732941.4234334815
2017-12-01 10:06:43.622091,1035.5104595635482,63.88334706033545,723009.7622593117
2017-12-01 10:06:43.722091,1037.0,64.34730988806015,724372.2026119413
2017-12-01 10:06:43.822091,1036.996580731292,62.26765916190586,719817.7801972815
2017-12-01 10:06:43.922091,1036.599878825916,63.35560102966912,722382.8779155572
2017-12-01 10:06:44.022091,1050.5105488800077,59.89797258555429,719859.348266563
2017-12-01 10:06:44.122091,1051.9445978577644,51.17407231747492,700058.1722493474
2017-12-01 10:06:44.222091,1044.066757331386,56.05480776311442,708410.3844737712
2017-12-01 10:06:44.322091,1053.0458219212421,55.319817699833756,709719.6353996675
2017-12-01 10:06:44.422091,1059.5322262390116,49.641810078424534,698341.2766311343
2017-12-01 10:06:44.522091,1063.9745165027814,47.10942434865424,690157.9522295891
2017-12-01 10:06:44.622091,1060.0215593412108,45.46761763389446,683643.1186824215
2017-12-01 10:06:44.722091,1063.043061040622,46.48112203189565,689507.7263415245
2017-12-01 10:06:44.822091,1069.8933400622486,40.210665993775144,674577.1442990532
2017-12-01 10:06:44.922091,1056.1024866327732,41.62210783078391,671761.0504229291
