Speed,q,p
674,12.86,436215
675,13.05,437315
675,12.16,434944
674,12.71,436016
676,12.58,436241
675,12.02,434365
675,12.93,436635
675,13.28,437884
675,12.18,434869
674,12.83,436328
676,12.96,437310
675,11.93,434291
674,12.60,435507
675,13.35,438100
676,12.14,435230
674,12.12,434284
675,13.18,437356
676,12.57,436262
675,11.74,433718
674,12.86,436369
676,12.82,436783
675,12.07,434670
675,12.41,435301
675,12.92,436758
675,12.30,435349
675,12.48,435461
675,12.92,436913
675,12.51,435731
675,12.13,434711
675,12.62,435945
675,12.64,436129
675,12.68,436022
675,12.89,436574
675,12.84,436588
676,12.41,435748
674,12.28,434832
675,13.09,437116
676,12.64,436366
674,11.95,434009
674,13.38,437713
677,12.73,436938
673,9.20,426325
660,4.49,406948
639,5.99,401971
630,10.34,410560
623,7.38,398676
609,6.30,388672
600,10.24,397337
595,10.57,396676
587,8.79,387697
581,10.66,391430
576,10.62,389433
571,10.33,386396
566,10.28,384388
563,10.86,385193
560,10.22,381709
555,10.28,379984
553,11.06,381765
551,10.65,379773
548,9.87,375912
545,11.01,378397
544,10.98,378042
543,9.80,373587
540,10.29,374038
538,11.60,377878
538,10.82,375131
536,10.31,372704
535,10.93,374420
535,10.78,373830
533,10.44,371997
532,11.27,374440
532,10.99,373284
532,10.64,372120
531,10.66,371867
530,10.60,371168
529,11.99,375543
530,11.11,373026
532,7.94,363019
529,8.14,362259
527,10.10,368492
531,9.31,367254
529,7.59,360485
524,9.76,366382
528,11.97,374996
531,8.61,364757
526,7.72,359561
522,13.85,380458
530,12.17,376655
530,6.65,357500
518,9.88,366782
523,17.90,394368
537,10.63,374182
527,3.65,350723
513,13.54,379361
527,17.00,392068
539,4.38,355385
523,2.47,350000
514,10.78,369888
526,17.22,392368
533,4.48,353074
518,6.67,355728
512,19.85,401072
529,20.12,403701
543,13.19,384995
543,19.17,405859
564,25.81,437922
598,29.32,465727
641,32.56,501027
684,33.49,524044
738,32.78,543391
782,30.32,578071
815,26.39,595575
837,22.49,594209
852,17.98,570201
860,14.02,543793
856,11.00,534942
846,9.24,523731
830,8.11,510716
815,8.01,499866
800,8.67,491383
788,9.93,485706
778,11.34,482464
773,13.03,482434
772,14.30,484637
774,15.44,489824
778,16.03,496242
783,16.36,502509
790,16.28,506910
796,15.91,508996
801,15.41,508832
804,14.78,507365
804,14.49,507064
801,14.72,504992
786,15.59,499311
757,17.45,486509
722,19.88,479252
691,22.95,479837
662,26.45,482134
640,29.90,486812
629,32.91,497461
624,35.61,509689
626,37.62,521076
632,37.95,525508
649,35.12,517692
677,27.90,494578
695,19.53,466964
697,13.30,446293
685,8.72,430046
662,5.20,410463
631,2.16,387502
596,0.00,371260
555,0.00,359001
512,8.87,363311
495,37.15,472480
540,38.85,488327
575,29.69,456982
580,22.10,431183
577,36.48,493659
605,47.24,564390
637,38.04,527670
646,31.25,496304
653,36.12,524413
668,39.81,549459
688,42.59,570939
711,45.25,592031
735,47.17,608993
761,48.72,637048
785,49.67,678502
807,50.42,715983
826,50.81,746051
838,51.16,761614
840,51.46,763855
824,51.76,745749
790,52.25,697177
744,52.86,638082
692,53.64,627045
644,57.59,629546
616,76.14,690143
627,97.86,767172
643,90.59,751846
659,93.45,769364
674,92.33,773120
690,93.83,787637
709,93.77,797663
729,91.50,795003
741,88.01,782666
748,85.46,773854
750,84.17,769108
751,83.22,765266
749,82.51,760836
746,82.18,758464
742,81.99,756334
736,81.97,754190
730,82.01,752641
725,81.99,750957
721,82.10,749973
719,82.26,750131
722,82.67,752741
733,83.19,758755
756,82.95,769955
780,82.25,796101
800,81.63,817715
818,80.76,835217
835,80.01,853465
853,78.96,870684
868,77.86,883736
885,76.83,899468
901,75.87,914704
919,75.05,926356
939,74.34,940617
957,73.64,951560
972,72.61,957404
987,71.71,966686
1005,70.98,980036
1021,69.98,990151
1033,69.30,997214
1045,68.37,1002872
1063,67.63,1007190
1082,66.87,1005548
1096,65.79,1001264
1106,64.97,998097
1119,64.18,995987
1134,63.34,994380
1145,62.46,992006
1156,61.59,989823
1169,60.71,988727
1185,59.73,988112
1195,58.60,986722
1206,57.64,990148
1216,56.63,995596
1226,55.47,998724
1236,54.32,1002542
1250,53.04,1007594
1264,51.74,1011863
1272,50.26,1009430
1274,48.23,1000319
1286,42.23,976576
1326,30.64,914719
1361,20.65,891404
1371,13.40,861423
1361,8.37,827821
1338,5.10,799428
1308,2.90,776300
1274,1.67,753780
1230,0.00,724142
1175,0.00,696999
1136,0.00,679151
1099,0.00,657167
1063,0.00,634618
1030,0.00,613844
997,0.00,592970
964,0.00,571220
933,0.00,549287
902,0.00,527068
871,0.00,504329
833,0.09,477952
770,0.91,437696
685,5.47,421898
672,17.68,450966
726,30.22,526350
786,37.22,618079
772,45.72,640629
684,58.59,649689
710,71.34,707107
782,79.60,787075
755,78.92,752573
713,90.23,781272
760,89.03,802127
773,86.37,806116
754,92.77,817449
777,95.86,861651
790,94.14,865168
781,99.11,884635
799,101.44,915408
815,100.53,926392
803,104.43,935296
817,108.41,971579
845,108.27,1002946
841,112.12,1022122
839,117.74,1056728
863,118.28,1090455
878,119.71,1119458
881,124.63,1157307
894,127.76,1198513
905,126.52,1203772
912,124.60,1199043
926,123.34,1209023
942,121.80,1219487
948,120.00,1214815
955,117.65,1207147
969,115.53,1212874
981,113.71,1216507
991,112.15,1219005
1006,110.96,1232849
1011,109.85,1231308
1013,109.10,1229383
1032,108.07,1250043
1049,107.06,1266966
1049,106.15,1261077
1052,105.20,1258904
1070,104.18,1261953
1087,102.62,1260201
1086,101.47,1252672
1092,99.83,1245168
1111,98.16,1243139
1113,97.16,1237005
1121,96.42,1235378
1140,95.45,1237089
1144,94.58,1232193
1140,93.41,1221904
1150,92.49,1219008
1176,91.48,1221848
1179,90.55,1215531
1166,90.20,1207824
1184,89.79,1211039
1211,89.02,1219991
1209,88.34,1212211
1192,88.06,1199096
1215,87.90,1214324
1246,87.01,1234394
1233,86.04,1214213
1218,85.98,1200661
1249,86.01,1228868
1272,85.72,1247715
1254,85.81,1232027
1251,86.39,1234261
1283,86.66,1265072
1296,86.21,1273841
1280,85.68,1254795
1282,85.57,1256133
1311,85.44,1279575
1319,84.87,1270660
1302,84.31,1265339
1312,84.13,1269586
1341,83.86,1250305
1341,83.08,1244408
1324,82.49,1250297
1346,82.17,1235285
1373,81.39,1239747
1356,79.99,1219964
1347,79.47,1214795
1385,79.40,1232035
1391,78.28,1227061
1359,76.93,1199066
1382,77.14,1213740
1419,76.77,1231709
1394,74.84,1203589
1389,74.49,1198321
1426,74.62,1219702
1423,73.27,1208404
1405,72.44,1191922
1429,72.56,1206008
1447,71.84,1210436
1436,70.45,1194809
1441,69.85,1193386
1455,69.15,1197402
1446,68.25,1187264
1450,67.80,1187206
1472,67.29,1197396
1470,66.14,1189663
1464,65.49,1183015
1489,65.08,1195410
1496,63.94,1193779
1474,62.78,1174486
1479,62.78,1177524
1505,62.43,1195277
1499,61.22,1181853
1490,60.65,1173075
1508,60.56,1189987
1518,59.72,1198991
1509,58.73,1185084
1511,58.55,1186223
1519,58.39,1196696
1523,57.72,1199792
1527,57.03,1201663
1524,56.28,1195808
1524,55.99,1195499
1540,55.98,1213547
1543,55.38,1214990
1528,55.01,1197097
1537,54.40,1204034
1571,47.29,1206357
1619,32.49,1153981
1646,21.90,1091442
1646,14.56,1010653
1629,9.06,967818
1599,5.75,942468
1562,3.49,918635
1522,1.89,880247
1480,0.00,842346
1436,0.00,821079
1393,0.00,800224
1353,0.00,780694
1309,0.00,764356
1216,0.00,717089
1004,0.62,600570
867,7.13,533930
1003,24.90,737536
1016,39.80,828613
882,52.70,817296
962,66.54,912916
1004,72.24,988298
902,76.60,918762
976,84.41,1038032
985,86.51,1061351
923,92.91,1011044
1003,102.20,1169102
937,105.80,1100024
984,117.67,1247010
971,115.18,1213213
965,128.06,1292795
1004,127.86,1341971
960,134.62,1325344
1004,134.04,1374350
983,134.44,1351809
997,134.20,1366564
1009,134.48,1382748
997,134.26,1366870
1022,134.36,1397362
1004,134.57,1377460
1020,134.45,1394728
1027,134.77,1404121
1022,134.66,1398764
1038,134.79,1417493
1031,134.78,1408956
1044,133.59,1420217
1045,129.88,1408242
1046,128.20,1399082
1056,127.41,1403912
1056,127.63,1405149
1064,127.63,1408163
1064,127.59,1407872
1068,127.62,1409658
1075,127.47,1411262
1080,127.38,1412677
1081,127.35,1412662
1083,127.35,1413464
1094,127.08,1415813
1092,127.04,1414898
1097,126.98,1416348
1104,126.68,1417399
1108,126.57,1418091
1114,126.36,1419119
1114,126.19,1417977
1118,126.08,1418959
1125,125.75,1419696
1127,125.65,1419887
1130,125.50,1419974
1137,124.99,1419698
1140,124.35,1416907
1143,122.80,1409172
1143,118.96,1386393
1150,114.89,1365262
1155,111.88,1349267
1151,108.69,1328388
1163,105.44,1315198
1162,102.80,1299045
1160,100.58,1285176
1170,96.99,1263125
1167,93.67,1235481
1171,91.37,1218841
1174,88.85,1199326
1173,86.79,1181746
1182,85.06,1169634
1177,83.41,1154086
1180,82.05,1143335
1187,80.60,1132746
1181,79.59,1122568
1186,78.73,1116413
1189,78.02,1110879
1189,77.55,1106911
1194,76.92,1102338
1191,76.54,1098480
1199,76.17,1096793
1194,75.89,1093420
1196,75.78,1092885
1203,75.46,1093648
1195,75.37,1089009
1207,75.18,1095648
1200,74.93,1086224
1203,74.95,1089856
1212,74.58,1095683
1199,74.49,1082101
1213,74.38,1095497
1209,73.87,1086037
1207,73.77,1083061
1218,73.26,1090865
1207,72.75,1075002
1218,72.28,1083034
1215,71.42,1072011
1213,70.74,1064028
1222,69.54,1064744
1215,68.69,1052690
1222,67.93,1057054
1219,67.10,1048799
1222,66.67,1050797
1225,66.09,1050672
1220,65.88,1043946
1229,65.53,1052291
1222,65.23,1042923
1229,65.12,1049932
1228,64.74,1046574
1224,64.74,1042116
1237,64.52,1055592
1223,64.32,1038865
1234,64.46,1051769
1233,64.09,1048789
1226,64.13,1041341
1241,63.66,1054716
1229,62.66,1036583
1237,61.93,1041483
1237,60.55,1034143
1231,59.62,1023104
1243,58.59,1029380
1232,57.77,1015334
1241,57.22,1021015
1234,56.68,1012405
1237,56.52,1013669
1241,56.12,1015693
1234,55.95,1008016
1246,55.83,1018859
1234,55.60,1006665
1244,55.63,1015847
1242,55.30,1012280
1234,55.38,1006123
1250,55.23,1019206
1233,55.05,1003254
1249,55.25,1018183
1240,54.90,1008874
1240,55.03,1009630
1252,54.79,1018433
1236,54.27,1002122
1251,53.66,1011644
1239,51.95,993298
1244,50.72,990896
1250,48.89,986441
1238,47.15,969891
1252,45.80,972792
1241,44.57,959834
1248,43.79,960871
1243,42.84,953278
1243,42.38,950844
1251,41.62,952381
1238,40.86,940741
1252,40.36,946720
1240,39.74,936222
1247,39.59,939402
1251,39.23,939139
1236,39.00,929257
1253,39.14,939280
1238,39.03,930280
1249,39.70,941335
1247,40.51,944488
1234,41.46,941672
1254,42.30,957560
1237,42.84,949577
1246,43.65,958778
1246,43.95,960334
1241,44.28,958860
1248,44.30,963262
1236,44.28,955312
1247,44.51,963345
1239,44.49,958460
1247,44.73,964462
1244,44.63,961982
1239,44.74,959175
1250,44.77,966391
1240,44.60,959704
1250,44.61,965829
1241,44.42,959028
1242,44.57,960431
1245,44.50,962062
1238,44.57,958083
1249,44.60,965268
1235,44.49,955826
1247,44.58,963627
1243,44.27,960019
1238,44.21,956563
1246,43.79,959591
1235,43.22,950254
1247,42.78,955542
1236,42.32,946567
1243,42.30,950328
1244,42.08,950025
1232,42.33,944106
1245,43.09,955632
1236,44.39,955633
1248,46.93,975837
1240,49.54,982415
1235,51.73,988742
1252,53.37,1011262
1233,54.23,999456
1247,55.37,1017511
1243,55.68,1015063
1241,56.23,1016537
1251,56.38,1026201
1236,56.52,1012933
1254,56.69,1030280
1243,56.49,1019205
1245,56.72,1021949
1252,56.55,1028239
1242,56.61,1018558
1258,56.59,1033440
1245,56.34,1020148
1248,56.38,1023208
1248,55.94,1020606
1246,55.74,1018578
1255,55.45,1024871
1246,55.28,1015660
1258,55.28,1026170
1249,55.11,1017169
1255,55.21,1023663
1258,54.77,1023590
1248,54.59,1013814
1261,54.50,1024716
1248,54.26,1012591
1257,54.21,1020091
1255,53.75,1015577
1254,53.70,1014101
1262,53.48,1019800
1250,53.31,1008994
1260,53.53,1018901
1254,53.55,1013502
1259,53.71,1019038
1258,53.54,1016919
1254,53.65,1014489
1268,53.59,1025219
1254,53.46,1013554
1263,53.57,1021715
1257,53.38,1015607
1264,53.45,1021209
1267,53.20,1022283
1253,53.15,1010994
1270,53.01,1024220
1257,52.61,1011345
1267,52.63,1019357
1266,52.28,1016677
1258,52.34,1010686
1273,52.23,1021572
1257,52.03,1007942
1270,52.17,1018765
1265,51.93,1013530
1267,52.01,1015846
1270,51.73,1016866
1263,51.37,1008989
1272,50.96,1013325
1263,50.61,1004892
1276,50.37,1013221
1266,49.57,1001346
1269,48.64,998677
1272,47.24,994027
1263,46.42,983773
1275,45.80,988354
1261,45.28,976552
1273,45.16,984055
1267,44.75,977957
1266,44.71,976560
1274,44.54,980930
1262,44.59,973436
1276,44.76,983386
1263,44.64,974631
1272,44.82,981587
1269,44.67,978962
1264,44.83,976044
1276,44.84,984073
1262,44.97,975389
1274,45.44,986063
1268,45.55,982341
1269,45.86,984741
1271,45.94,986425
1264,46.09,982686
1273,46.16,989231
1265,46.18,983550
1276,46.27,991597
1266,46.08,983664
1275,46.05,990037
1273,45.68,986292
1265,45.77,981518
1279,45.64,990459
1263,45.49,978857
1276,45.67,988181
1268,45.44,982057
1274,45.52,986071
1279,45.30,988449
1263,45.34,978244
1282,45.48,991243
1269,45.21,981439
1275,45.36,985955
1271,45.33,983298
1270,45.59,983653
1277,45.65,988692
1269,45.69,983543
1275,45.82,988479
1268,45.89,984200
1279,46.00,992215
1269,45.89,984802
1271,46.16,987873
1279,46.38,994392
1271,46.84,990832
1277,47.25,997137
1269,47.48,992651
1278,47.80,1001301
1276,47.75,999214
1273,47.93,997799
1278,47.97,1001671
1268,48.08,995181
1281,48.19,1005471
1268,48.05,995375
1272,48.32,999319
1274,48.23,1000161
1270,48.35,997907
1275,48.40,1001955
1267,48.41,996279
1276,48.51,1002928
1270,48.41,998333
1274,48.48,1001833
1271,48.37,998701
1271,48.50,999812
1277,48.42,1003869
1269,48.42,997797
1281,48.40,1006432
1266,48.15,994507
1278,48.23,1002908
1277,47.89,1000653
1270,47.76,995272
1277,47.61,999027
1262,47.59,988789
1277,47.78,999951
1270,47.59,994354
1273,47.74,996899
1274,47.66,997444
1266,47.81,992483
1278,47.79,1000638
1265,47.59,990941
1273,47.65,997005
1269,47.62,993527
1274,47.97,999361
1279,48.00,1002388
1266,48.36,995020
1278,49.23,1008694
1267,50.06,1005006
1275,51.36,1018109
1275,52.62,1025657
1273,54.59,1035686
1278,56.49,1051660
1272,57.81,1053197
1281,58.74,1067224
1271,59.60,1062932
1283,60.48,1080281
1280,60.75,1079007
1278,61.20,1079665
1279,61.46,1081428
1274,61.83,1078573
1288,62.03,1094332
1274,62.06,1079977
1281,62.25,1088577
1279,62.15,1085818
1281,62.38,1088996
1287,62.30,1095261
1278,62.29,1085362
1288,62.30,1095785
1281,62.16,1087921
1289,62.24,1096917
1284,62.09,1090549
1286,62.27,1094252
1299,62.34,1107315
1284,62.37,1092418
1290,61.47,1093489
1289,53.27,1041336
1328,36.84,966919
1381,26.50,942676
1405,16.80,907816
1404,10.78,870742
1387,6.79,836141
1361,4.14,806009
1329,2.02,781032
1291,0.00,755388
1254,0.00,736469
1217,0.00,717547
1181,0.00,699926
1147,0.00,684168
1113,0.00,666270
1078,0.00,644156
1044,0.00,622662
1011,0.00,602296
980,0.00,582297
949,0.00,560481
920,0.20,540870
915,1.74,544974
924,6.33,571509
919,14.54,587279
939,25.47,699284
939,34.69,763221
901,44.62,799393
933,53.37,849271
907,55.60,845845
930,58.27,858767
912,59.43,854915
923,62.40,870570
912,64.65,874781
927,66.60,891533
912,69.32,892853
929,71.35,915546
913,74.32,917497
926,76.34,939145
918,78.70,943739
923,81.23,961240
921,83.45,967953
922,84.17,972660
923,84.38,975276
920,84.46,971933
925,84.57,978029
922,84.56,974956
925,84.51,977851
925,84.39,977606
923,84.40,974848
927,84.33,979030
925,84.26,976745
930,84.24,982291
928,84.21,980334
928,84.20,979766
933,84.14,985165
929,84.13,980537
934,84.10,986522
930,84.07,982065
932,84.06,984024
933,84.01,985309
934,84.00,986288
937,83.97,989104
934,83.99,985883
938,83.98,990522
937,83.95,988681
938,83.94,990725
940,83.89,992580
940,83.90,992067
945,83.84,997747
939,83.86,990508
945,83.94,998574
944,84.27,998790
947,85.04,1006687
945,85.95,1008589
945,86.83,1013998
951,87.50,1024810
949,88.08,1025854
951,88.40,1029772
950,88.62,1029340
951,88.86,1032704
953,88.97,1035170
951,89.10,1033212
955,89.12,1039835
952,89.17,1035377
959,89.19,1044664
952,89.23,1036276
958,89.23,1044148
958,89.24,1044734
962,89.30,1049968
959,89.38,1046444
961,89.48,1049157
965,89.50,1054719
963,89.57,1052829
966,89.68,1058525
963,89.80,1054849
967,89.95,1061333
967,90.00,1060811
965,90.09,1059231
968,90.11,1062803
967,90.16,1061556
972,89.92,1068310
968,88.99,1056954
972,86.72,1047865
970,83.02,1022137
970,76.35,979881
974,68.35,932089
971,62.98,896114
971,56.70,869369
967,46.66,836831
972,40.42,811936
967,35.09,784128
971,27.32,739799
967,19.36,666119
967,14.60,624547
963,9.64,607407
948,5.56,586234
948,3.44,576972
976,2.52,591907
962,1.79,578966
951,1.05,566992
965,0.36,574239
954,0.00,564242
951,0.00,562305
954,0.00,564249
946,0.00,558359
957,0.00,566523
946,0.00,558654
949,0.00,560510
941,0.00,554820
945,0.00,557616
945,0.00,557840
935,0.00,550555
938,0.00,552861
933,0.00,549173
937,0.00,551760
933,0.00,548825
931,0.00,547799
931,0.00,547568
927,0.00,544778
929,0.00,546185
923,0.00,542012
925,0.00,543230
921,0.00,540581
918,0.00,538570
919,0.00,539141
912,0.00,534343
917,0.00,537937
911,0.00,532993
911,0.00,533315
908,0.00,531315
908,0.00,530926
910,0.00,532276
900,0.00,525537
902,0.00,527045
897,0.00,522970
897,0.00,522970
895,0.00,521677
891,0.00,518684
892,0.00,519764
891,0.00,519248
887,0.00,516329
886,0.00,515403
882,0.00,512145
885,0.00,514773
880,0.00,511014
880,0.00,511353
880,0.00,511033
875,0.00,507608
876,0.00,508368
872,0.00,505032
873,0.00,505801
871,0.00,504338
863,0.00,499043
867,0.00,501294
865,0.00,500337
863,0.00,498705
862,0.00,497800
856,0.00,493921
856,0.00,494052
849,0.00,488942
831,0.00,475893
804,0.00,456129
775,0.00,435414
747,0.00,416705
720,0.00,408648
691,0.00,399734
665,0.15,392660
642,1.16,388730
620,3.22,385523
602,5.13,381398
589,7.56,384209
583,8.87,386245
580,9.54,387130
578,9.93,387778
577,10.03,387840
577,10.16,388253
576,10.30,388336
576,10.32,388243
576,10.41,388595
575,10.48,388522
574,10.51,388068
573,10.66,388444
573,10.80,388886
573,10.80,388781
573,10.80,388864
574,10.76,388900
573,10.70,388631
574,10.76,388941
574,10.64,388629
575,10.60,388736
575,10.58,388700
574,10.54,388428
575,10.54,388597
574,10.55,388428
574,10.57,388303
574,10.62,388458
574,10.66,388519
573,10.72,388477
573,10.86,388804
573,10.82,388680
573,10.84,389053
573,10.86,389079
573,10.79,388845
574,10.75,388850
573,10.71,388483
572,10.82,388638
573,10.84,388864
573,10.90,388939
572,10.98,389043
572,10.98,388948
572,10.90,388813
573,10.96,389237
572,10.96,388985
572,10.96,388922
572,10.93,388995
573,10.87,388864
572,10.96,388817
572,10.96,388985
572,10.98,388812
571,11.08,388770
570,11.20,388956
570,11.10,388744
571,11.14,389236
571,11.20,389460
571,11.08,388919
572,11.01,388939
572,10.97,388970
572,10.98,389043
572,11.00,389025
572,10.98,388896
572,11.04,389013
571,11.10,389122
571,11.08,388919
572,11.04,389013
571,11.10,389122
571,11.06,388903
572,10.96,388838
571,11.00,388826
571,11.10,389101
571,11.07,389048
575,14.97,403514
595,29.83,466485
646,39.65,539832
709,23.97,491603
718,0.03,408063
692,2.63,412563
675,11.28,432709
681,14.19,442553
685,7.05,425898
676,9.47,428241
676,13.02,437502
680,10.15,431810
676,9.56,428473
675,11.71,433492
677,10.93,432225
676,10.54,430949
675,10.99,431636
675,11.15,432176
652,15.46,435053
569,35.40,483969
497,65.85,609328
505,86.08,661980
495,81.62,651277
491,86.62,663296
505,83.00,654599
495,88.27,667258
510,86.33,662583
500,86.20,662275
511,85.96,661697
509,87.15,664563
512,87.34,665025
551,84.75,677980
668,79.04,720815
807,64.76,759983
918,42.57,794770
982,29.14,762615
1019,20.06,706606
1033,14.50,676061
1030,8.27,650108
1013,4.86,626743
991,2.44,600972
962,0.00,569728
928,0.00,545238
896,0.00,522212
864,0.00,499691
